vendorid2,paymenttype1,paymenttype2,pulocationid237,pulocationid161,pulocationid236,pulocationid186,pulocationid162,dolocationid161,dolocationid236,dolocationid237,dolocationid230,dolocationid170,passengercount,tripdistance,fareamount,extra,mtatax,tipamount,tollsamount,improvementsurcharge,totalamount,tpeppickupdatetimehour0,tpeppickupdatetimehour1,tpeppickupdatetimehour2,tpepdropoffdatetimehour0,tpepdropoffdatetimehour1,tpepdropoffdatetimehour2,duration
1,1,0,0,1,0,0,0,0,1,0,0,0,1,2.49,10.0,0.5,0.5,1.7,0.0,0.3,13.0,0,0,1,0,0,1,590.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.37,11.0,0.5,0.5,0.0,0.0,0.3,12.3,0,0,0,1,0,0,600.0
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.8,12.0,0.5,0.5,0.0,0.0,0.3,13.3,0,0,1,0,0,1,809.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,1.9,15.0,0.0,0.5,0.0,0.0,0.3,15.8,0,1,0,0,1,0,1436.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.04,5.5,0.5,0.5,1.36,0.0,0.3,8.16,1,0,0,1,0,0,240.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0,1,0,0,1,0,935.0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.9,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0,1,0,0,1,0,849.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.45,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0,0,0,0,0,0,120.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3,4.0,0.0,0.5,1.2,0.0,0.3,6.0,0,1,0,0,1,0,199.0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.8,5.0,0.0,0.5,0.0,0.0,0.3,5.8,1,0,0,1,0,0,220.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.93,10.5,0.5,0.5,2.95,0.0,0.3,14.75,0,0,1,0,0,1,816.0
1,1,0,1,0,0,0,0,0,1,0,0,0,1,1.11,9.5,0.0,0.5,1.2,0.0,0.3,11.5,0,1,0,0,1,0,780.0
0,0,1,0,0,1,0,0,0,0,1,0,0,1,1.6,12.5,0.0,0.5,0.0,0.0,0.3,13.3,0,1,0,0,1,0,1140.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.8,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0,0,1,0,0,1,720.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,5.0,0.0,0.5,1.15,0.0,0.3,6.95,1,0,0,1,0,0,180.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.3,7.5,0.5,0.5,2.6,0.0,0.3,11.4,0,0,1,0,0,1,466.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.04,6.0,0.5,0.5,2.19,0.0,0.3,9.49,0,0,1,0,0,1,377.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.4,14.5,0.0,0.5,1.0,0.0,0.3,16.3,0,1,0,0,1,0,1440.0
1,0,1,0,0,0,0,0,0,0,0,0,0,2,2.84,11.5,1.0,0.5,0.0,0.0,0.3,13.3,0,0,1,0,0,1,825.0
0,1,0,0,0,0,0,0,0,0,0,0,0,3,2.0,13.5,0.0,0.5,1.0,0.0,0.3,15.3,0,0,1,0,0,1,1154.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.74,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0,1,0,0,1,0,845.0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.7,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,1,0,0,1,0,660.0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.4,8.5,0.0,0.5,0.0,0.0,0.3,9.3,0,0,1,0,0,1,600.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,1,0,0,1,0,360.0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.5,14.0,0.5,0.5,0.0,0.0,0.3,15.3,0,0,1,0,0,1,1176.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.7,12.5,0.0,0.5,2.65,0.0,0.3,15.95,0,0,1,0,0,1,960.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.13,8.5,0.0,0.5,1.86,0.0,0.3,11.16,0,1,0,0,1,0,720.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.6,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0,1,0,0,1,0,639.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,1.99,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0,1,0,0,1,0,644.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.23,8.0,1.0,0.5,1.96,0.0,0.3,11.76,0,0,1,0,0,1,561.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.32,7.5,1.0,0.5,2.32,0.0,0.3,11.62,0,1,0,0,1,0,452.0
0,0,1,0,0,0,0,0,1,0,0,0,0,3,1.3,14.5,0.0,0.5,0.0,0.0,0.3,15.3,0,1,0,0,1,0,1380.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.68,15.5,1.0,0.5,2.75,0.0,0.3,20.05,0,1,0,0,0,1,1340.0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.5,4.0,0.0,0.5,0.0,0.0,0.3,4.8,1,0,0,1,0,0,120.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,8.0,0.0,0.5,1.32,0.0,0.3,10.12,1,0,0,1,0,0,420.0
0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.4,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0,0,1,0,0,1,674.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7,9.0,0.0,0.5,1.95,0.0,0.3,11.75,1,0,0,1,0,0,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.61,10.5,0.0,0.5,2.26,0.0,0.3,13.56,0,1,0,0,1,0,660.0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.4,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0,0,1,0,0,1,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,1.21,7.0,1.0,0.5,1.0,0.0,0.3,9.8,0,1,0,0,1,0,480.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.82,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0,1,0,0,1,0,768.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,3.5,0.0,0.5,0.85,0.0,0.3,5.15,0,1,0,0,1,0,180.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.6,17.5,1.0,0.5,5.75,0.0,0.3,25.05,0,0,1,0,0,1,1563.0
1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.83,5.5,0.5,0.5,1.0,0.0,0.3,7.8,0,0,1,0,0,1,240.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.13,13.0,0.5,0.5,2.0,0.0,0.3,16.3,1,0,0,1,0,0,828.0
0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.6,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0,1,0,0,1,0,424.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,4.0,1.0,0.5,0.0,0.0,0.3,5.8,0,0,1,0,0,1,221.0
1,0,1,0,0,0,0,0,0,0,0,1,0,1,2.14,13.0,0.0,0.5,0.0,0.0,0.3,13.8,0,1,0,0,1,0,1079.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.87,6.0,0.0,0.5,1.36,0.0,0.3,8.16,1,0,0,1,0,0,416.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.31,3.5,0.5,0.5,1.44,0.0,0.3,6.24,1,0,0,1,0,0,132.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.4,7.0,1.0,0.5,1.75,0.0,0.3,10.55,0,0,1,0,0,1,567.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.6,13.0,1.0,0.5,0.0,0.0,0.3,14.8,0,1,0,0,1,0,1127.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3,16.0,0.5,0.5,3.45,0.0,0.3,20.75,1,0,0,1,0,0,1134.0
0,0,1,0,0,0,0,0,0,0,0,1,0,2,3.8,15.5,0.5,0.5,0.0,0.0,0.3,16.8,0,0,1,0,0,0,1200.0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,2.46,12.5,0.0,0.5,0.0,0.0,0.3,13.3,0,0,1,0,0,1,976.0
1,0,1,0,0,0,0,0,0,0,0,0,0,3,1.19,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0,1,0,0,1,0,557.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.45,6.5,0.5,0.5,1.0,0.0,0.3,8.8,0,0,1,0,0,1,300.0
1,1,0,0,0,0,0,0,0,1,0,0,0,2,0.74,5.0,1.0,0.5,1.36,0.0,0.3,8.16,0,0,1,0,0,1,302.0
1,1,0,0,0,0,0,0,0,0,0,0,0,4,1.3,7.0,1.0,0.5,1.76,0.0,0.3,10.56,0,0,1,0,0,1,480.0
0,1,0,0,0,0,1,0,0,0,0,0,0,1,3.6,14.0,0.0,0.5,1.0,0.0,0.3,15.8,0,1,0,0,1,0,916.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.71,15.5,1.0,0.5,0.0,0.0,0.3,17.3,0,1,0,0,1,0,840.0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0,0,1,0,0,1,397.0
1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.78,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,279.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.22,6.5,0.5,0.5,0.0,0.0,0.3,7.8,1,0,0,1,0,0,300.0
0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,9.5,0.5,0.5,2.15,0.0,0.3,12.95,0,0,1,0,0,1,780.0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1.9,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0,0,1,0,0,1,321.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.04,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,0,1,0,0,1,240.0
1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.33,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,420.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.3,12.0,1.0,0.5,2.0,0.0,0.3,15.8,0,0,1,0,0,1,1030.0
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0.73,4.5,0.5,0.5,1.0,0.0,0.3,6.8,0,0,1,0,0,1,211.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.07,14.0,0.5,0.5,2.0,0.0,0.3,17.3,1,0,0,1,0,0,1008.0
1,1,0,0,1,0,0,0,0,0,0,0,0,5,2.44,9.5,0.5,0.5,2.7,0.0,0.3,13.5,1,0,0,1,0,0,525.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.03,10.0,0.0,0.5,3.24,0.0,0.3,14.04,0,1,0,0,1,0,686.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.2,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0,0,1,0,0,1,540.0
1,1,0,0,0,0,0,0,0,0,0,0,1,4,2.39,12.5,0.0,0.5,2.66,0.0,0.3,15.96,0,0,1,0,0,1,1140.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0,0,1,0,0,1,112.0
1,1,0,0,0,1,0,0,0,0,0,0,0,1,1.15,7.5,0.0,0.5,1.0,0.0,0.3,9.3,0,1,0,0,1,0,468.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,1.08,8.5,0.0,0.5,1.86,0.0,0.3,11.16,0,1,0,0,1,0,720.0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.3,14.5,0.5,0.5,0.0,0.0,0.3,15.8,1,0,0,1,0,0,923.0
0,0,1,0,0,0,0,1,1,0,0,0,0,2,0.6,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,0,1,0,0,1,372.0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.98,16.0,1.0,0.5,3.56,0.0,0.3,21.36,0,0,1,0,0,1,1757.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,5.63,21.0,0.5,0.5,4.46,0.0,0.3,26.76,0,0,1,0,0,1,1260.0
0,1,0,0,0,0,0,0,0,0,0,0,1,2,2.0,9.0,1.0,0.5,1.0,0.0,0.3,11.8,0,0,1,0,0,1,540.0
0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.8,9.0,1.0,0.5,2.15,0.0,0.3,12.95,0,0,1,0,0,1,600.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,1.75,10.0,0.5,0.5,2.0,0.0,0.3,13.3,0,0,1,0,0,1,780.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.51,12.5,0.5,0.5,1.0,0.0,0.3,14.8,0,0,0,0,0,0,705.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.9,16.0,1.0,0.5,0.0,0.0,0.3,17.8,0,0,1,0,0,1,1418.0
1,1,0,1,0,0,0,0,0,1,0,0,0,1,1.41,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0,1,0,0,1,0,576.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.62,10.5,0.5,0.5,1.0,0.0,0.3,12.8,1,0,0,1,0,0,600.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.3,15.5,0.5,0.5,0.0,0.0,0.3,16.8,0,0,0,0,0,0,960.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.53,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0,1,0,0,1,0,660.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.68,6.5,0.0,0.5,1.46,0.0,0.3,8.76,0,1,0,0,1,0,452.0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.3,10.5,0.0,0.5,1.7,0.0,0.3,13.0,0,1,0,0,1,0,916.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.06,6.5,0.0,0.5,1.0,0.0,0.3,8.3,0,1,0,0,1,0,372.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.19,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.3,16.5,0.0,0.5,1.0,0.0,0.3,18.3,1,0,0,0,1,0,1560.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.68,8.5,1.0,0.5,2.06,0.0,0.3,12.36,0,0,1,0,0,1,540.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,12.5,1.0,0.5,3.55,0.0,0.3,17.85,0,0,1,0,0,1,1080.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.83,15.5,0.0,0.5,1.0,0.0,0.3,17.3,1,0,0,1,0,0,1156.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.42,7.5,0.5,0.5,1.76,0.0,0.3,10.56,1,0,0,1,0,0,485.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.9,17.0,0.5,0.5,3.65,0.0,0.3,21.95,0,0,1,0,0,0,1320.0
0,1,0,0,0,0,0,0,0,0,0,0,0,3,3.6,13.5,0.0,0.5,3.55,0.0,0.3,17.85,0,1,0,0,1,0,676.0
1,1,0,0,0,0,0,0,0,0,0,0,0,4,0.78,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0,1,0,0,1,0,263.0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.54,15.0,0.0,0.5,3.16,0.0,0.3,18.96,0,1,0,0,1,0,1459.0
0,1,0,0,0,0,0,0,0,0,0,0,0,3,1.4,7.5,0.0,0.5,1.0,0.0,0.3,9.3,0,1,0,0,1,0,467.0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.1,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0,1,0,0,1,0,640.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.82,5.0,0.5,0.5,0.7,0.0,0.3,7.0,1,0,0,1,0,0,240.0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.84,13.0,0.0,0.5,3.0,0.0,0.3,16.8,0,0,1,0,0,1,1163.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.18,12.5,0.5,0.5,2.0,0.0,0.3,15.8,0,0,1,0,0,1,827.0
1,0,1,0,0,0,0,0,0,0,0,0,0,6,1.66,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0,0,1,0,0,1,969.0
0,1,0,0,0,1,0,0,0,0,1,0,0,1,1.4,8.5,1.0,0.5,1.7,0.0,0.3,12.0,0,0,1,0,0,1,600.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,6.5,0.0,0.5,0.7,0.0,0.3,8.0,0,1,0,0,1,0,441.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,7.0,0.0,0.5,1.0,0.0,0.3,8.8,0,1,0,0,1,0,420.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0,1,0,0,1,0,292.0
0,0,1,0,0,0,0,0,0,0,0,1,0,2,1.0,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0,0,1,0,0,1,139.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.4,10.5,0.0,0.5,2.8,0.0,0.3,14.1,0,0,1,0,0,1,863.0
0,0,1,0,0,0,0,0,0,0,0,0,0,4,2.0,10.0,0.5,0.5,0.0,0.0,0.3,11.3,0,0,1,0,0,1,660.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,5.5,0.5,0.5,1.35,0.0,0.3,8.15,0,0,0,0,0,0,300.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.96,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0,1,0,0,1,0,240.0
0,1,0,0,0,1,0,0,0,0,1,0,0,1,1.4,13.5,0.0,0.5,2.85,0.0,0.3,17.15,0,1,0,0,1,0,1320.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,6.0,0.5,0.5,2.15,0.0,0.3,9.45,0,0,1,0,0,1,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,5,1.39,7.5,0.0,0.5,1.66,0.0,0.3,9.96,0,1,0,0,0,1,480.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.54,4.0,1.0,0.5,0.0,0.0,0.3,5.8,0,0,1,0,0,1,141.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,4.47,17.0,0.5,0.5,3.66,0.0,0.3,21.96,0,0,1,0,0,1,1140.0
1,1,0,0,0,0,1,0,0,0,0,1,0,1,1.44,10.5,0.0,0.5,3.39,0.0,0.3,14.69,0,1,0,0,1,0,900.0
0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.2,13.0,0.0,0.5,1.0,0.0,0.3,14.8,1,0,0,1,0,0,840.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8,5.0,0.5,0.5,1.25,0.0,0.3,7.55,1,0,0,1,0,0,240.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.52,4.5,0.0,0.5,1.06,0.0,0.3,6.36,0,1,0,0,1,0,240.0
1,1,0,1,0,0,0,0,0,1,0,0,0,1,1.01,6.0,0.0,0.5,1.0,0.0,0.3,7.8,1,0,0,0,1,0,381.0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.8,9.0,0.0,0.5,1.0,0.0,0.3,10.8,0,1,0,0,1,0,780.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.66,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0,1,0,0,1,0,364.0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.04,10.5,0.0,0.5,1.0,0.0,0.3,12.3,0,1,0,0,1,0,940.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.1,18.5,0.5,0.5,0.0,0.0,0.3,19.8,0,0,1,0,0,1,873.0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,1.56,13.0,0.0,0.5,2.0,0.0,0.3,15.8,0,1,0,0,1,0,1268.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1,11.5,1.0,0.5,0.0,0.0,0.3,13.3,0,0,1,0,0,1,720.0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.6,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0,1,0,0,1,0,692.0
1,1,0,0,1,0,0,0,0,0,0,0,0,1,1.37,9.0,0.5,0.5,2.0,0.0,0.3,12.3,0,0,1,0,0,0,732.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,1,0,0,1,0,0,387.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0,1,0,0,1,0,948.0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.26,12.0,0.0,0.5,0.0,0.0,0.3,12.8,1,0,0,0,1,0,1080.0
1,0,1,0,0,0,0,0,0,0,1,0,0,3,1.72,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0,0,1,0,0,1,563.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3,14.5,0.5,0.5,3.15,0.0,0.3,18.95,0,0,1,0,0,1,997.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.61,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,0,0,1,0,0,622.0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.4,4.0,0.0,0.5,1.0,0.0,0.3,5.8,0,1,0,0,1,0,189.0
0,0,1,0,0,0,1,0,0,0,0,0,0,2,1.6,14.0,1.0,0.5,0.0,0.0,0.3,15.8,0,0,1,0,0,1,1404.0
1,1,0,1,0,0,0,0,0,0,0,0,0,2,0.92,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0,1,0,0,1,0,276.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.3,15.5,0.5,0.5,3.35,0.0,0.3,20.15,1,0,0,1,0,0,900.0
1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.38,9.5,0.0,0.5,0.0,0.0,0.3,10.3,1,0,0,1,0,0,780.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.0,0.5,0.5,1.0,0.0,0.3,7.3,1,0,0,1,0,0,180.0
0,0,1,0,0,0,0,1,0,0,0,0,0,2,2.1,14.5,0.0,0.5,0.0,0.0,0.3,15.3,0,0,1,0,0,1,1380.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.15,11.0,0.5,0.5,2.46,0.0,0.3,14.76,0,0,1,0,0,1,795.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,0.46,4.0,0.0,0.5,0.96,0.0,0.3,5.76,1,0,0,1,0,0,180.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,2.45,12.5,0.5,0.5,2.76,0.0,0.3,16.56,0,0,1,0,0,1,970.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.16,14.5,1.0,0.5,3.26,0.0,0.3,19.56,0,0,1,0,0,1,1200.0
1,0,1,0,0,0,0,0,0,0,0,0,0,5,0.31,3.5,1.0,0.5,0.0,0.0,0.3,5.3,0,1,0,0,1,0,180.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.98,13.0,0.0,0.5,3.45,0.0,0.3,17.25,0,1,0,0,1,0,1004.0
0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.8,8.5,0.0,0.5,0.93,0.0,0.3,10.23,1,0,0,1,0,0,587.0
0,1,0,0,0,0,1,0,0,0,0,0,0,2,1.3,7.0,0.0,0.5,1.17,0.0,0.3,8.97,0,0,1,0,0,1,419.0
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.93,6.0,0.5,0.5,1.82,0.0,0.3,9.12,0,0,1,0,0,1,360.0
1,1,0,0,0,0,0,0,0,0,0,0,0,6,2.26,10.5,1.0,0.5,2.46,0.0,0.3,14.76,0,0,1,0,0,1,747.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.32,7.0,0.5,0.5,0.0,0.0,0.3,8.3,0,0,1,0,0,1,459.0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.7,10.0,0.0,0.5,2.0,0.0,0.3,12.8,1,0,0,1,0,0,480.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.8,10.0,0.0,0.5,0.0,0.0,0.3,10.8,0,1,0,0,1,0,840.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.68,10.5,0.5,0.5,0.0,0.0,0.3,11.8,1,0,0,1,0,0,660.0
1,0,1,0,1,0,0,0,0,1,0,0,0,2,1.52,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0,1,0,0,1,0,374.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.28,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0,0,1,0,0,1,602.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.06,10.0,0.0,0.5,2.7,0.0,0.3,13.5,0,1,0,0,1,0,734.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.88,16.5,1.0,0.5,0.0,0.0,0.3,18.3,0,1,0,0,0,1,1500.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.36,7.5,0.0,0.5,1.66,0.0,0.3,9.96,0,1,0,0,1,0,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.3,3.5,1.0,0.5,0.7,0.0,0.3,6.0,0,0,1,0,0,1,180.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0,1,0,0,1,0,720.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.7,17.5,0.5,0.5,3.75,0.0,0.3,22.55,1,0,0,1,0,0,664.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,4.5,1.0,0.5,1.2,0.0,0.3,7.5,0,0,1,0,0,1,300.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1,7.0,1.0,0.5,0.0,0.0,0.3,8.8,0,1,0,0,1,0,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,2,3.07,18.0,0.0,0.5,4.7,0.0,0.3,23.5,0,1,0,0,1,0,1740.0
1,1,0,0,0,0,0,0,0,0,0,0,1,3,1.91,10.0,0.5,0.5,3.39,0.0,0.3,14.69,0,0,1,0,0,1,715.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0,0,1,0,0,1,684.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.3,12.0,1.0,0.5,2.0,0.0,0.3,15.8,0,1,0,0,1,0,973.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,4.5,0.0,0.5,1.05,0.0,0.3,6.35,0,1,0,0,1,0,220.0
