trip_distance,tip_amount,total_amount,seconds
1.7,0.0,14.700808153250637,691.0
4.52,0.0,17.8,1080.0
10.69,7.36,44.16,2040.0000000000002
0.01,17.57,76.13,10.0
0.6,1.0,14.700808153250637,240.00000000000003
0.41,0.0,14.700808153250637,81.0
1.9,0.0,14.700808153250637,540.0
1.91,2.94,14.700808153250637,600.0
0.98,1.82,14.700808153250637,360.0
0.9,0.0,14.700808153250637,660.0
5.43,5.32,26.62,1457.0
2.25,2.36,14.700808153250637,731.0
1.07,1.82,14.700808153250637,363.0
1.42,2.79,14.700808153250637,475.00000000000006
0.7,1.0,14.700808153250637,631.0
1.5,1.85,14.700808153250637,613.0
3.77,1.5,22.8,1800.0
0.86,1.0,14.700808153250637,377.0
9.8,9.0,54.06,2681.0
2.8,0.0,14.700808153250637,872.0
1.1,1.36,14.700808153250637,287.0
0.8,1.25,14.700808153250637,198.0
2.1,1.95,14.700808153250637,546.0
20.11,11.71,70.27,2414.0
7.62,0.0,23.8,928.0000000000001
0.64,1.89,14.700808153250637,264.0
1.1,1.7,14.700808153250637,480.00000000000006
1.7,2.2,14.700808153250637,420.0
5.2,2.0,20.3,904.0
0.6,0.0,14.700808153250637,600.0
3.73,3.36,20.16,1245.0
2.9,1.77,14.700808153250637,655.0
1.49,1.7,14.700808153250637,720.0
1.7,1.5,14.700808153250637,579.0
0.83,0.0,14.700808153250637,462.00000000000006
3.6,2.85,17.15,720.0
1.53,1.56,14.700808153250637,333.0
1.22,1.46,14.700808153250637,416.0
1.9,0.0,16.8,1555.0
0.78,1.26,14.700808153250637,312.0
1.0,1.0,14.700808153250637,425.0
2.0,0.0,14.700808153250637,756.0
1.2,1.65,14.700808153250637,541.0
3.5,3.45,17.25,540.0
1.22,2.36,14.700808153250637,852.0
0.5,0.0,14.700808153250637,130.0
2.04,2.66,15.96,1032.0
4.8,3.0,23.8,1512.0
0.4,1.0,14.700808153250637,193.0
0.4,0.85,14.700808153250637,125.00000000000001
2.86,0.0,14.700808153250637,762.0
2.4,0.0,14.700808153250637,743.0
2.75,0.0,14.700808153250637,600.0
0.9,0.0,14.700808153250637,410.0
1.0,2.0,14.700808153250637,812.0
1.0,1.2,14.700808153250637,420.0
3.1,3.45,20.75,1440.0
1.77,2.58,14.700808153250637,705.0
2.5,3.45,20.75,1620.0
1.6,1.55,14.700808153250637,300.0
0.57,1.36,14.700808153250637,399.0
5.12,0.0,19.8,1079.0
0.7,3.65,15.95,1059.0
1.39,2.08,14.700808153250637,420.0
1.3,3.45,20.75,1694.0
1.0,1.75,14.700808153250637,478.00000000000006
1.1,0.0,14.700808153250637,339.0
10.21,8.08,40.38,1385.0
1.9,0.0,14.700808153250637,1024.0
1.02,0.0,14.700808153250637,371.0
1.7,1.5,14.700808153250637,540.0
0.0,0.95,14.700808153250637,0.0
0.88,0.0,14.700808153250637,240.00000000000003
0.57,0.0,14.700808153250637,240.00000000000003
2.02,0.0,14.700808153250637,481.00000000000006
8.37,8.89,44.45,1846.0000000000002
1.32,1.0,14.700808153250637,505.00000000000006
0.8,0.0,14.700808153250637,290.0
1.61,1.96,14.700808153250637,590.0
1.48,0.0,14.700808153250637,720.0
1.46,1.5,14.700808153250637,780.0
1.63,3.0,14.700808153250637,180.0
2.5,0.0,19.3,1786.0
6.85,3.0,27.3,1200.0
3.0,3.0,17.8,987.0000000000001
1.79,0.0,14.700808153250637,850.0
2.2,2.8,14.700808153250637,679.0
1.88,2.58,14.700808153250637,720.0
10.12,0.0,31.3,1620.0
1.23,1.86,14.700808153250637,660.0
0.99,1.46,14.700808153250637,328.0
5.36,8.0,26.8,1055.0
0.87,0.0,14.700808153250637,540.0
3.3,2.95,17.75,972.0000000000001
1.2,2.7,14.700808153250637,715.0
0.1,1.75,14.700808153250637,720.0
2.5,0.0,14.700808153250637,498.00000000000006
0.63,0.0,14.700808153250637,540.0
1.3,1.18,14.700808153250637,780.0
1.73,0.0,14.700808153250637,540.0
0.99,2.0,14.700808153250637,357.0
2.66,0.0,14.700808153250637,480.00000000000006
8.6,2.0,32.8,2040.0000000000002
1.0,0.0,14.700808153250637,960.0000000000001
2.98,2.56,15.36,904.0
0.68,1.1,14.700808153250637,301.0
0.61,0.0,14.700808153250637,169.0
6.3,3.0,27.8,1778.0
1.27,0.0,14.700808153250637,287.0
1.8,2.05,14.700808153250637,780.0
2.04,2.26,14.700808153250637,873.0
1.05,1.66,14.700808153250637,420.0
2.02,0.0,17.8,1680.0
1.2,0.0,14.700808153250637,395.0
1.47,0.0,14.700808153250637,596.0
1.29,0.0,14.700808153250637,785.0
1.57,2.0,14.700808153250637,599.0
0.8,0.0,14.700808153250637,258.0
8.59,9.26,46.32,2024.0000000000002
2.7,3.45,17.25,1020.0000000000001
3.1,2.85,17.15,1080.0
4.51,3.76,22.56,1260.0
0.56,1.24,14.700808153250637,240.00000000000003
0.63,0.0,14.700808153250637,296.0
1.4,2.25,14.700808153250637,876.0
1.2,1.66,14.700808153250637,534.0
1.55,3.54,15.34,780.0
1.82,2.26,14.700808153250637,757.0
0.93,1.2,14.700808153250637,203.0
1.64,0.0,14.700808153250637,628.0
11.8,7.65,45.95,2073.0
1.0,1.0,14.700808153250637,304.0
1.6,2.0,14.700808153250637,806.0
0.49,1.36,14.700808153250637,300.0
6.02,0.0,25.8,1671.0
0.07,0.0,14.700808153250637,55.0
0.4,0.0,14.700808153250637,105.0
2.56,0.0,15.8,1380.0
2.04,0.0,14.700808153250637,1108.0
1.7,0.0,14.700808153250637,965.0000000000001
0.4,0.0,14.700808153250637,240.00000000000003
1.23,1.0,14.700808153250637,420.0
4.2,0.0,18.8,1380.0
1.7,1.75,14.700808153250637,400.0
1.0,0.0,14.700808153250637,720.0
0.79,0.0,14.700808153250637,360.0
1.2,0.0,14.700808153250637,540.0
1.79,0.0,14.700808153250637,660.0
2.0,1.0,14.700808153250637,640.0
3.52,2.96,17.76,900.0
12.86,3.0,47.56,1847.0000000000002
1.07,0.0,14.700808153250637,360.0
0.71,1.26,14.700808153250637,327.0
0.6,1.0,14.700808153250637,270.0
1.6,3.5,15.3,953.0000000000001
3.2,0.0,17.8,1380.0
0.83,0.0,14.700808153250637,359.0
1.0,1.0,14.700808153250637,395.0
1.23,1.66,14.700808153250637,494.00000000000006
4.15,0.0,17.8,1200.0
1.4,0.0,14.700808153250637,549.0
1.7,2.85,17.15,1209.0
0.65,1.0,14.700808153250637,420.0
2.01,2.06,14.700808153250637,540.0
1.2,2.0,14.700808153250637,900.0
2.3,0.0,14.700808153250637,960.0000000000001
16.08,10.56,63.36,2896.0
1.49,1.96,14.700808153250637,683.0
0.49,0.0,14.700808153250637,246.00000000000003
1.26,1.76,14.700808153250637,607.0
1.58,0.0,14.700808153250637,1106.0
0.58,0.0,14.700808153250637,300.0
1.2,1.0,14.700808153250637,450.0
3.98,3.56,21.36,1174.0
1.8,2.25,14.700808153250637,827.0
1.1,2.86,17.16,1158.0
7.04,0.0,36.3,3095.0
11.36,6.56,39.36,1535.0
0.8,0.0,14.700808153250637,300.0
17.47,9.46,72.52,2460.0
6.11,3.0,23.3,928.0000000000001
4.9,2.0,22.8,1519.0
1.74,1.0,14.700808153250637,672.0
2.26,0.0,14.700808153250637,1096.0
4.5,4.56,27.36,1860.0000000000002
1.83,0.0,17.8,1680.0
0.01,0.0,58.56,106.0
1.67,1.0,14.700808153250637,900.0
1.4,0.0,14.700808153250637,900.0
0.82,1.0,14.700808153250637,180.0
1.73,3.08,15.38,960.0000000000001
1.22,0.0,14.700808153250637,720.0
1.96,2.45,14.700808153250637,547.0
1.98,2.26,14.700808153250637,815.0
2.22,0.0,15.8,1300.0
8.0,7.05,42.39,1800.0
1.0,1.75,14.700808153250637,609.0
0.0,0.0,14.700808153250637,0.0
0.7,1.45,14.700808153250637,173.0
2.5,1.0,14.700808153250637,660.0
2.13,2.66,15.96,900.0
3.8,2.95,17.75,729.0
3.97,3.16,18.96,840.0
3.32,0.0,15.3,1152.0
0.9,2.08,14.700808153250637,577.0
3.5,0.0,16.8,1320.0
1.13,1.66,14.700808153250637,485.00000000000006
2.47,2.56,15.36,897.0
1.98,2.79,14.700808153250637,420.0
1.8,0.0,14.700808153250637,600.0
1.3,0.0,14.700808153250637,540.0
2.5,2.55,15.35,905.0
2.3,2.06,14.700808153250637,581.0
0.73,1.46,14.700808153250637,360.0
2.7,3.0,15.8,780.0
21.22,5.0,62.8,1935.0000000000002
1.5,1.65,14.700808153250637,360.0
1.77,0.0,14.700808153250637,517.0
2.7,0.0,15.3,1127.0
2.58,3.58,17.88,1147.0
8.18,5.96,35.76,1980.0000000000002
0.8,0.0,14.700808153250637,300.0
0.5,0.0,14.700808153250637,184.0
2.43,0.0,14.700808153250637,671.0
0.0,0.0,14.700808153250637,120.00000000000001
3.53,3.06,18.36,845.0
1.76,2.06,14.700808153250637,602.0
1.1,1.86,14.700808153250637,600.0
1.55,1.86,14.700808153250637,600.0
1.6,0.0,14.700808153250637,1243.0
1.9,0.0,14.700808153250637,486.00000000000006
20.2,11.7,70.26,2095.0
4.34,0.0,17.8,1020.0000000000001
0.7,0.0,14.700808153250637,600.0
2.45,0.0,14.700808153250637,600.0
2.33,2.66,15.96,1007.0000000000001
1.1,1.0,14.700808153250637,600.0
24.61,0.0,67.3,2960.0
1.5,0.0,14.700808153250637,570.0
2.3,1.96,14.700808153250637,449.0
3.64,2.0,15.8,657.0
0.66,0.0,14.700808153250637,279.0
0.96,1.95,14.700808153250637,480.00000000000006
0.8,1.0,14.700808153250637,436.0
1.2,1.96,14.700808153250637,644.0
3.17,0.0,14.700808153250637,726.0
1.43,1.96,14.700808153250637,720.0
0.3,1.0,14.700808153250637,367.0
1.6,1.62,14.700808153250637,720.0
0.6,0.0,14.700808153250637,284.0
1.66,0.0,14.700808153250637,657.0
1.5,2.35,14.700808153250637,840.0
2.12,2.86,17.16,1140.0
6.8,4.76,28.56,1260.0
17.2,0.0,58.56,2568.0
2.7,0.0,17.3,1500.0
1.86,2.06,14.700808153250637,720.0
0.5,0.95,14.700808153250637,171.0
1.1,1.1,14.700808153250637,300.0
2.4,0.0,14.700808153250637,540.0
1.4,0.0,14.700808153250637,674.0
1.61,2.08,14.700808153250637,360.0
2.53,2.36,14.700808153250637,720.0
1.6,0.0,14.700808153250637,844.0
3.9,4.85,21.15,1200.0
13.1,10.0,52.3,2160.0
4.66,2.8,22.6,1440.0
7.7,3.0,32.8,2284.0
2.46,2.66,15.96,885.0
2.3,0.0,14.700808153250637,484.00000000000006
0.7,0.0,14.700808153250637,600.0
1.34,0.0,14.700808153250637,240.00000000000003
1.6,0.0,14.700808153250637,300.0
1.23,0.0,14.700808153250637,749.0
0.99,1.36,14.700808153250637,339.0
8.3,4.5,29.8,818.0
0.69,0.0,14.700808153250637,338.0
1.09,0.0,14.700808153250637,383.0
2.05,1.92,14.72,1020.0000000000001
1.4,0.0,14.700808153250637,540.0
4.2,1.2,16.0,600.0
5.0,4.25,25.55,1620.0
0.7,0.0,14.700808153250637,228.0
1.3,1.45,14.700808153250637,360.0
1.32,0.0,14.700808153250637,420.0
8.1,5.3,40.64,1774.0
12.7,0.0,36.8,1278.0
0.6,0.0,14.700808153250637,180.0
2.38,2.16,14.700808153250637,540.0
1.1,0.0,14.700808153250637,500.00000000000006
2.18,0.0,14.700808153250637,480.00000000000006
1.17,1.5,14.700808153250637,667.0
3.32,0.0,19.8,1739.0
2.96,3.54,15.34,501.00000000000006
1.6,0.0,14.700808153250637,536.0
1.17,0.0,14.700808153250637,561.0
17.16,14.64,73.2,3265.0
0.78,1.16,14.700808153250637,184.0
1.8,2.15,14.700808153250637,540.0
0.93,5.0,14.700808153250637,360.0
1.2,1.55,14.700808153250637,421.0
0.49,0.0,14.700808153250637,300.0
1.16,0.0,14.700808153250637,300.0
1.48,0.0,14.700808153250637,486.00000000000006
2.4,2.65,15.95,1020.0000000000001
0.7,2.2,14.700808153250637,652.0
0.5,0.0,14.700808153250637,231.00000000000003
1.9,2.75,16.55,1159.0
1.0,1.45,14.700808153250637,399.0
1.5,2.05,14.700808153250637,600.0
1.67,0.0,14.700808153250637,748.0
2.88,2.56,15.36,747.0
2.77,0.0,38.3,4617.0
2.4,0.0,14.700808153250637,780.0
1.94,2.16,14.700808153250637,600.0
0.74,0.0,14.700808153250637,360.0
1.91,1.96,14.700808153250637,540.0
1.6,1.76,14.700808153250637,477.00000000000006
8.0,3.5,31.3,1680.0
1.09,2.08,14.700808153250637,531.0
5.51,4.56,27.36,1545.0
3.2,0.0,22.3,2100.0
0.8,1.35,14.700808153250637,240.00000000000003
1.6,0.0,14.700808153250637,943.0000000000001
2.3,2.16,14.700808153250637,600.0
1.42,2.06,14.700808153250637,698.0
0.74,1.26,14.700808153250637,300.0
0.3,0.95,14.700808153250637,194.0
5.7,0.0,19.8,1200.0
0.87,0.0,14.700808153250637,605.0
8.2,6.7,33.5,1320.0
0.31,0.53,14.700808153250637,94.0
2.87,0.0,14.700808153250637,492.00000000000006
5.0,5.45,27.25,1560.0
2.17,1.0,14.700808153250637,600.0
1.06,2.7,14.700808153250637,461.00000000000006
2.54,0.0,17.8,1620.0
1.04,2.56,15.36,1080.0
1.77,1.1,14.700808153250637,670.0
0.9,0.0,14.700808153250637,360.0
1.15,2.16,14.700808153250637,900.0
2.3,1.0,17.3,1339.0
1.0,2.2,14.700808153250637,300.0
1.11,0.0,14.700808153250637,780.0
0.78,1.16,14.700808153250637,264.0
1.0,1.0,14.700808153250637,600.0
1.0,3.05,14.700808153250637,669.0
13.06,8.0,60.06,3445.0
4.05,0.0,18.3,1323.0
2.1,0.0,14.700808153250637,600.0
2.0,1.0,14.700808153250637,1004.0000000000001
2.57,2.0,14.700808153250637,716.0
1.34,2.08,14.700808153250637,457.00000000000006
1.5,2.0,14.700808153250637,513.0
17.87,0.0,58.56,3145.0
1.6,2.46,14.76,900.0
4.5,2.0,19.3,900.0
0.99,1.0,14.700808153250637,302.0
6.06,3.5,31.56,1436.0
0.79,0.0,14.700808153250637,840.0
1.64,2.26,14.700808153250637,676.0
0.76,0.0,14.700808153250637,442.0
1.3,1.75,14.700808153250637,604.0
1.1,0.0,14.700808153250637,475.00000000000006
3.55,0.0,20.3,1602.0
4.21,1.5,16.8,780.0
0.73,1.46,14.700808153250637,420.0
3.0,1.0,17.3,1331.0
0.5,0.0,14.700808153250637,360.0
1.24,1.82,14.700808153250637,240.00000000000003
1.21,1.76,14.700808153250637,515.0
0.93,0.0,14.700808153250637,240.00000000000003
5.42,3.96,23.76,1144.0
1.38,3.24,14.700808153250637,859.0
0.81,1.56,14.700808153250637,449.0
1.49,0.0,14.700808153250637,600.0
1.5,0.0,14.700808153250637,659.0
1.1,0.0,14.700808153250637,541.0
1.3,0.0,14.700808153250637,420.0
1.31,0.0,14.700808153250637,458.00000000000006
3.0,0.0,16.3,1253.0
3.0,2.35,14.700808153250637,474.00000000000006
1.1,1.1,14.700808153250637,300.0
1.02,1.46,14.700808153250637,420.0
2.05,2.26,14.700808153250637,802.0
0.78,1.16,14.700808153250637,275.0
0.9,1.0,14.700808153250637,628.0
0.8,0.0,14.700808153250637,540.0
1.5,2.7,14.700808153250637,838.0
0.78,0.0,14.700808153250637,278.0
5.4,3.0,22.3,838.0
2.8,1.5,16.3,1176.0
1.49,1.66,14.700808153250637,420.0
1.4,2.05,14.700808153250637,744.0
8.16,6.82,34.12,1605.0
1.51,2.66,15.96,1154.0
3.59,3.36,20.16,1140.0
4.01,9.99,43.29,3443.0
0.75,1.02,14.700808153250637,373.0
1.12,0.0,14.700808153250637,540.0
0.82,1.46,14.700808153250637,420.0
0.0,0.0,14.700808153250637,0.0
0.8,2.05,14.700808153250637,720.0
2.3,2.35,14.700808153250637,650.0
1.6,0.0,14.700808153250637,403.0
1.1,0.0,14.700808153250637,420.0
5.63,0.0,21.3,1341.0
20.9,0.0,58.56,3667.0000000000005
0.5,1.0,14.700808153250637,300.0
9.1,7.55,45.3,2055.0
3.35,0.0,27.3,2619.0
2.28,2.5,17.8,1276.0
1.08,1.86,14.700808153250637,670.0
1.6,0.0,14.700808153250637,480.00000000000006
4.97,1.0,26.8,2274.0
4.43,5.2,26.0,1650.0
1.5,0.0,14.700808153250637,1048.0
2.0,2.75,16.55,1143.0
1.2,0.0,14.700808153250637,515.0
0.88,1.46,14.700808153250637,399.0
0.6,0.0,14.700808153250637,1151.0
1.9,0.0,14.700808153250637,720.0
4.5,3.45,20.75,890.0
1.08,1.26,14.700808153250637,316.0
0.6,0.0,14.700808153250637,430.0
2.5,0.0,18.3,1578.0
2.94,0.0,16.8,1306.0
3.1,2.0,15.8,840.0
0.8,0.0,14.700808153250637,300.0
1.9,0.0,15.8,1440.0
0.83,2.32,14.700808153250637,735.0
0.64,0.94,14.700808153250637,220.0
2.02,2.0,14.700808153250637,900.0
1.3,0.78,14.700808153250637,300.0
8.5,0.0,30.3,1920.0000000000002
1.56,1.5,14.700808153250637,661.0
1.0,2.25,14.700808153250637,900.0
0.93,0.0,14.700808153250637,605.0
0.37,0.0,14.700808153250637,129.0
0.0,0.0,16.3,1620.0
1.3,3.0,14.8,988.0000000000001
1.11,1.76,14.700808153250637,582.0
1.4,0.0,14.700808153250637,638.0
1.26,0.0,14.700808153250637,780.0
2.3,2.0,14.700808153250637,667.0
2.9,3.36,20.16,1445.0
0.49,0.0,14.700808153250637,180.0
2.7,2.46,14.76,675.0
2.18,3.84,16.64,821.0
1.47,1.66,14.700808153250637,441.0
1.5,2.45,14.75,1020.0000000000001
2.05,0.0,14.700808153250637,780.0
1.35,0.55,14.700808153250637,874.0
2.87,3.56,21.36,1511.0
4.46,3.46,20.76,1108.0
1.38,2.76,16.56,1290.0
0.98,1.0,14.700808153250637,175.0
1.11,1.56,14.700808153250637,480.00000000000006
0.7,1.0,14.700808153250637,226.0
3.15,2.74,21.04,1428.0
2.0,2.25,14.700808153250637,845.0
1.15,0.0,14.700808153250637,204.0
1.0,1.0,14.700808153250637,447.0
1.27,0.0,14.700808153250637,480.00000000000006
4.39,0.0,18.8,1371.0
0.9,1.62,14.700808153250637,780.0
2.0,2.95,17.75,1240.0
5.4,3.95,23.75,1080.0
0.7,1.55,14.700808153250637,180.0
1.34,0.0,14.700808153250637,189.0
6.96,0.0,21.8,848.0
4.8,3.56,21.36,960.0000000000001
5.8,0.01,26.81,1938.0000000000002
5.89,2.0,25.8,1586.0
0.66,1.0,14.700808153250637,529.0
8.73,6.46,38.76,2040.0000000000002
1.37,1.0,14.700808153250637,420.0
1.5,2.45,14.700808153250637,660.0
1.32,1.46,14.700808153250637,327.0
9.51,6.76,40.56,2042.0000000000002
1.63,2.5,16.8,1268.0
2.5,2.0,15.3,899.0
1.0,0.0,14.700808153250637,456.0
0.51,0.0,14.700808153250637,68.0
3.89,0.0,20.8,1860.0000000000002
0.7,0.0,14.700808153250637,180.0
2.3,0.0,14.700808153250637,660.0
0.4,3.0,14.700808153250637,180.0
0.6,1.06,14.700808153250637,120.00000000000001
4.68,3.16,18.96,520.0
2.75,3.66,21.96,1380.0
1.4,1.75,14.700808153250637,775.0
0.02,0.0,14.700808153250637,0.0
0.7,1.0,14.700808153250637,268.0
1.29,0.0,14.700808153250637,590.0
2.0,2.96,17.76,1080.0
4.76,3.76,22.56,1019.0000000000001
1.6,0.0,14.700808153250637,1020.0000000000001
4.5,3.65,21.95,1149.0
0.8,0.0,14.700808153250637,420.0
1.0,1.55,14.700808153250637,300.0
0.1,0.0,14.700808153250637,48.0
0.8,0.0,14.700808153250637,480.00000000000006
1.7,0.0,14.700808153250637,540.0
1.6,2.9,14.700808153250637,720.0
2.13,1.0,14.700808153250637,528.0
0.7,0.0,14.700808153250637,284.0
2.08,1.0,14.700808153250637,361.0
1.4,0.0,14.700808153250637,511.00000000000006
1.5,0.0,14.700808153250637,720.0
1.75,0.0,14.700808153250637,725.0
10.34,0.0,31.8,1284.0
1.8,0.0,14.700808153250637,501.00000000000006
1.2,1.45,14.700808153250637,414.0
6.8,0.0,24.3,1680.0
0.6,1.25,14.700808153250637,360.0
0.88,2.04,14.700808153250637,385.0
1.21,2.19,14.700808153250637,388.0
0.72,0.0,14.700808153250637,300.0
1.43,2.45,14.700808153250637,600.0
2.75,0.0,14.700808153250637,966.0000000000001
0.6,0.0,14.700808153250637,297.0
1.32,1.56,14.700808153250637,392.0
6.1,5.0,26.3,1006.0000000000001
1.0,1.85,14.700808153250637,665.0
0.65,1.26,14.700808153250637,271.0
2.1,0.0,14.700808153250637,720.0
0.6,2.05,14.700808153250637,843.0
1.65,1.0,14.700808153250637,255.00000000000003
1.69,1.5,14.700808153250637,541.0
1.59,0.0,14.700808153250637,573.0
1.02,0.0,14.700808153250637,420.0
1.5,2.05,14.700808153250637,660.0
0.0,2.5,14.700808153250637,450.0
0.7,1.45,14.700808153250637,358.0
2.6,2.0,15.3,1020.0000000000001
0.48,0.0,14.700808153250637,177.0
1.4,0.0,14.700808153250637,794.0
1.1,2.0,14.700808153250637,686.0
1.67,3.99,17.29,1.0
10.4,0.0,41.56,2409.0
2.0,1.75,14.700808153250637,320.0
4.52,5.34,23.14,960.0000000000001
1.06,1.5,14.700808153250637,1080.0
1.8,2.0,16.3,1109.0
2.9,0.0,14.700808153250637,614.0
2.04,0.0,14.700808153250637,900.0
1.76,2.45,14.700808153250637,600.0
2.2,0.0,14.700808153250637,889.0
2.6,0.02,14.700808153250637,574.0
2.78,3.26,19.56,1225.0
2.69,1.5,18.8,1437.0
2.27,0.0,14.700808153250637,540.0
0.96,0.0,14.700808153250637,540.0
0.6,0.0,14.700808153250637,618.0
0.48,1.66,14.700808153250637,474.00000000000006
2.7,3.3,16.6,847.0
1.9,1.95,14.700808153250637,600.0
1.1,1.0,14.700808153250637,360.0
1.05,0.0,14.700808153250637,369.0
1.2,1.36,14.700808153250637,297.0
0.55,0.0,14.700808153250637,163.0
0.56,1.16,14.700808153250637,227.0
3.1,3.3,16.6,743.0
1.14,1.76,14.700808153250637,478.00000000000006
1.7,2.0,14.700808153250637,840.0
2.15,0.0,14.700808153250637,840.0
6.73,0.0,20.3,653.0
6.0,4.85,29.15,1453.0
1.6,0.0,14.700808153250637,563.0
1.18,0.0,14.700808153250637,522.0
8.64,7.31,43.87,1941.0000000000002
0.7,1.25,14.700808153250637,360.0
2.42,2.56,15.36,872.0
1.2,0.0,14.700808153250637,900.0
1.55,1.96,14.700808153250637,660.0
2.39,0.0,14.700808153250637,876.0
0.57,1.16,14.700808153250637,236.00000000000003
2.2,0.0,14.700808153250637,567.0
1.9,0.0,14.700808153250637,960.0000000000001
0.8,2.0,14.700808153250637,109.0
1.14,0.0,14.700808153250637,798.0
8.0,8.7,43.5,2863.0
0.9,2.25,14.700808153250637,847.0
0.35,0.0,14.700808153250637,180.0
4.45,0.0,19.3,1380.0
3.9,3.06,18.36,900.0
1.86,0.0,14.700808153250637,663.0
0.6,0.0,14.700808153250637,666.0
1.17,1.1,14.700808153250637,293.0
1.54,0.0,14.700808153250637,631.0
0.9,0.0,14.700808153250637,606.0
1.0,0.0,14.700808153250637,213.0
1.7,2.15,14.700808153250637,744.0
1.1,1.95,14.700808153250637,720.0
17.26,6.0,64.56,1764.0
1.6,1.55,14.700808153250637,300.0
1.33,1.95,14.700808153250637,456.0
2.7,1.0,14.700808153250637,589.0
0.39,0.0,14.700808153250637,281.0
0.81,0.7,14.700808153250637,418.0
1.08,0.0,14.700808153250637,540.0
0.8,1.17,14.700808153250637,410.0
0.4,0.0,14.700808153250637,300.0
1.7,0.0,14.700808153250637,780.0
5.1,4.05,24.35,1265.0
7.39,7.08,35.42,897.0
1.41,1.56,14.700808153250637,395.0
0.7,1.15,14.700808153250637,180.0
1.34,0.0,15.8,1418.0
17.89,11.46,68.76,2640.0
2.3,1.95,14.700808153250637,480.00000000000006
1.8,1.85,14.700808153250637,480.00000000000006
0.9,2.6,14.700808153250637,600.0
1.4,1.45,14.700808153250637,300.0
1.3,1.55,14.700808153250637,480.00000000000006
0.89,0.0,14.700808153250637,300.0
3.59,0.0,17.3,1376.0
1.48,0.0,14.700808153250637,780.0
1.3,0.0,14.700808153250637,300.0
4.97,3.56,21.36,787.0
2.15,2.26,14.700808153250637,720.0
6.5,0.0,29.3,2104.0
3.8,4.2,21.0,1170.0
1.01,0.0,14.700808153250637,250.00000000000003
1.61,0.0,14.700808153250637,660.0
2.14,2.36,14.700808153250637,840.0
8.44,8.39,41.95,1320.0
0.72,0.0,14.700808153250637,487.00000000000006
16.62,8.0,66.56,1331.0
3.9,3.75,22.55,1401.0
3.24,2.0,15.3,712.0
3.0,0.0,18.8,1567.0
0.9,0.0,14.700808153250637,300.0
14.5,9.55,57.39,1860.0000000000002
2.01,2.16,14.700808153250637,743.0
7.2,0.0,27.8,1880.0000000000002
12.8,0.0,51.34,2640.0
5.3,0.0,21.8,1440.0
1.62,0.0,14.700808153250637,588.0
11.24,2.0,44.56,1920.0000000000002
1.4,1.66,14.700808153250637,420.0
9.79,7.81,46.87,1775.0
0.7,0.79,14.700808153250637,152.0
2.0,0.0,14.700808153250637,721.0
1.98,2.06,14.700808153250637,569.0
0.6,1.55,14.700808153250637,401.0
0.8,1.26,14.700808153250637,317.0
0.77,0.0,14.700808153250637,466.00000000000006
2.4,2.15,14.700808153250637,600.0
18.2,0.0,52.8,2700.0
0.4,0.95,14.700808153250637,120.00000000000001
0.55,1.16,14.700808153250637,331.0
1.9,0.0,30.3,3000.0
2.4,1.0,14.700808153250637,1037.0
0.51,0.0,14.700808153250637,158.0
1.5,2.56,15.36,960.0000000000001
1.28,2.16,14.700808153250637,720.0
1.55,0.0,14.700808153250637,391.0
16.31,11.71,70.27,4080.0000000000005
1.9,2.45,14.75,969.0000000000001
1.5,1.0,14.700808153250637,810.0
6.0,4.66,27.96,1420.0
8.22,0.0,27.8,1500.0
1.52,1.2,14.700808153250637,503.00000000000006
7.47,0.0,27.3,1890.0000000000002
1.47,1.0,14.700808153250637,840.0
0.82,0.0,14.700808153250637,540.0
2.53,2.86,17.16,1080.0
1.1,1.55,14.700808153250637,504.00000000000006
0.3,0.53,14.700808153250637,94.0
0.0,0.0,450.3,9.0
2.44,4.06,24.36,1906.0000000000002
11.28,11.64,58.2,2820.0
2.7,1.5,15.8,1071.0
1.4,0.0,14.700808153250637,521.0
0.24,0.0,14.700808153250637,180.0
2.0,2.25,14.700808153250637,840.0
1.4,1.0,14.700808153250637,276.0
2.46,4.08,20.38,1380.0
0.4,0.0,14.700808153250637,240.00000000000003
1.0,1.85,14.700808153250637,667.0
2.0,0.0,14.700808153250637,1020.0000000000001
1.27,0.0,14.700808153250637,364.0
3.6,3.15,18.95,960.0000000000001
0.79,1.06,14.700808153250637,180.0
7.0,1.29,27.09,1440.0
0.51,0.0,14.700808153250637,343.0
2.6,0.0,14.700808153250637,780.0
0.68,0.0,14.700808153250637,469.00000000000006
2.14,2.26,14.700808153250637,851.0
1.37,2.86,17.16,1206.0
0.9,0.0,14.700808153250637,361.0
2.7,3.4,20.46,536.0
0.8,1.7,14.700808153250637,214.0
8.23,0.0,71.3,2006.0000000000002
0.6,1.25,14.700808153250637,240.00000000000003
2.4,0.0,22.3,2100.0
15.08,11.91,71.47,3296.0
0.75,0.0,14.700808153250637,180.0
0.1,0.0,14.700808153250637,240.00000000000003
1.58,3.09,14.700808153250637,780.0
1.0,1.35,14.700808153250637,330.0
9.0,3.2,30.0,1020.0000000000001
1.86,1.96,14.700808153250637,577.0
1.3,0.0,14.700808153250637,720.0
1.4,1.0,14.700808153250637,780.0
2.88,0.0,15.8,1231.0
2.1,1.28,18.58,1596.0
5.26,3.66,21.96,1026.0
2.44,2.66,15.96,952.0000000000001
9.0,4.0,37.8,2397.0
0.36,0.96,14.700808153250637,60.00000000000001
