vendorid2,paymenttype1,paymenttype2,pulocationid237,pulocationid161,pulocationid236,pulocationid186,pulocationid162,dolocationid161,dolocationid236,dolocationid237,dolocationid230,dolocationid170,tpeppickupdatetimehour0,tpeppickupdatetimehour1,tpeppickupdatetimehour2,tpepdropoffdatetimehour0,tpepdropoffdatetimehour1,tpepdropoffdatetimehour2,passengercount,tripdistance,fareamount,tipamount,totalamount,duration
1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.1331168831168831,0.3962264150943396,0.3284072249589491,0.4295865633074935,946.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.39285714285714285,0.33962264150943394,0.5073891625615763,0.43249354005167956,487.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.30194805194805197,0.43396226415094336,0.3284072249589491,0.46188630490956073,934.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.1038961038961039,0.2641509433962264,0.16420361247947454,0.31653746770025837,540.0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.19805194805194803,0.32075471698113206,0.0,0.3003875968992248,613.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.08116883116883117,0.1320754716981132,0.1724137931034483,0.20510335917312658,119.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.6233766233766234,0.6037735849056604,0.5517241379310345,0.6511627906976744,1206.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.14935064935064934,0.22641509433962265,0.16420361247947454,0.2680878552971576,350.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6666666666666666,0.1185064935064935,0.2641509433962264,0.34154351395730703,0.33527131782945735,540.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.25974025974025977,0.3584905660377358,0.3284072249589491,0.39728682170542634,697.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0.28409090909090906,0.4150943396226415,0.10509031198686371,0.4341085271317829,900.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.47077922077922074,0.4716981132075472,0.451559934318555,0.5345607235142119,868.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.47077922077922074,0.49056603773584906,0.2791461412151067,0.5167958656330749,960.0
0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.16666666666666666,0.17857142857142858,0.24528301886792453,0.0,0.23578811369509042,383.0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.16666666666666666,0.06655844155844155,0.1509433962264151,0.0,0.17118863049095606,173.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.4220779220779221,0.3773584905660377,0.35303776683087024,0.41828165374676995,552.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.2435064935064935,0.3018867924528302,0.16420361247947454,0.332687338501292,551.0
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.0,0.26785714285714285,0.33962264150943394,0.0,0.332687338501292,720.0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16720779220779222,0.22641509433962265,0.2233169129720854,0.2635658914728682,391.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.01948051948051948,0.11320754716981132,0.0,0.12273901808785528,120.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.025974025974025976,0.11320754716981132,0.18719211822660095,0.15956072351421188,120.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,0.237012987012987,0.33962264150943394,0.0,0.31653746770025837,697.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.5373376623376623,0.660377358490566,0.6075533661740559,0.710594315245478,1680.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.5194805194805195,0.660377358490566,0.7471264367816092,0.7380490956072351,1576.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.46266233766233766,0.5283018867924528,0.729064039408867,0.6214470284237725,1200.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.11363636363636363,0.24528301886792453,0.23809523809523808,0.2826227390180878,480.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.12987012987012989,0.24528301886792453,0.20525451559934318,0.3084625322997416,456.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.32792207792207795,0.4150943396226415,0.29556650246305416,0.47157622739018085,900.0
1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.3149350649350649,0.3773584905660377,0.35467980295566504,0.41860465116279066,760.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.23863636363636362,0.32075471698113206,0.3218390804597701,0.37984496124031003,572.0
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0,0.28409090909090906,0.3773584905660377,0.16420361247947454,0.38113695090439276,774.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.35714285714285715,0.5471698113207547,0.40229885057471265,0.6056201550387597,1321.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2142857142857143,0.2641509433962264,0.16420361247947454,0.31653746770025837,480.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.21103896103896105,0.2830188679245283,0.16420361247947454,0.3003875968992248,510.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.0487012987012987,0.1509433962264151,0.16420361247947454,0.18733850129198965,175.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.275974025974026,0.3584905660377358,0.16420361247947454,0.3649870801033592,695.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.4220779220779221,0.49056603773584906,0.451559934318555,0.5345607235142119,1020.0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.16666666666666666,0.46266233766233766,0.4528301886792453,0.2463054187192118,0.46188630490956073,859.0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.4318181818181818,0.6415094339622641,0.0,0.5749354005167958,1560.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.31006493506493504,0.3773584905660377,0.35467980295566504,0.41860465116279066,720.0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.12987012987012989,0.20754716981132074,0.11494252873563217,0.22609819121447028,301.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.48214285714285715,0.8679245283018867,0.0,0.7687338501291989,2346.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.24512987012987014,0.3018867924528302,0.2889983579638752,0.34108527131782945,533.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.8620129870129869,0.8679245283018867,0.3284072249589491,0.8494832041343668,1713.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0974025974025974,0.16981132075471697,0.0,0.17118863049095606,225.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.33441558441558444,0.3962264150943396,0.3711001642036124,0.437984496124031,771.0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.16233766233766234,0.22641509433962265,0.0,0.2196382428940568,383.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.37337662337662336,0.4528301886792453,0.41871921182266003,0.4958010335917312,941.0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.32792207792207795,0.3962264150943396,0.46305418719211816,0.45607235142118857,780.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.11363636363636363,0.22641509433962265,0.0,0.251937984496124,425.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.06493506493506494,0.1509433962264151,0.16420361247947454,0.18733850129198965,240.0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.1314935064935065,0.22641509433962265,0.2233169129720854,0.2635658914728682,399.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.1801948051948052,0.32075471698113206,0.3218390804597701,0.37984496124031003,641.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.32305194805194803,0.43396226415094336,0.5057471264367815,0.49677002583979324,900.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.2532467532467533,0.33962264150943394,0.2463054187192118,0.3649870801033592,660.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0.49188311688311687,0.43396226415094336,0.0,0.4134366925064599,506.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.22727272727272727,0.3773584905660377,0.16420361247947454,0.38113695090439276,840.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.5357142857142857,0.7547169811320754,0.41050903119868637,0.7848837209302325,1917.0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.20292207792207792,0.4716981132075472,0.0,0.4295865633074935,1140.0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.362012987012987,0.3773584905660377,0.3875205254515599,0.4573643410852713,720.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.34090909090909094,0.49056603773584906,0.2463054187192118,0.5103359173126615,1080.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1038961038961039,0.16981132075471697,0.0,0.20348837209302323,162.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.5681818181818181,0.4716981132075472,0.451559934318555,0.5345607235142119,660.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6666666666666666,0.4220779220779221,0.4150943396226415,0.4926108374384236,0.4941860465116279,732.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.0762987012987013,0.16981132075471697,0.17405582922824303,0.2054263565891473,240.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.1461038961038961,0.20754716981132074,0.20525451559934318,0.24386304909560721,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.20454545454545456,0.2641509433962264,0.16420361247947454,0.2842377260981912,418.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.22727272727272727,0.32075471698113206,0.0,0.3003875968992248,616.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.23376623376623376,0.32075471698113206,0.3054187192118227,0.36046511627906974,600.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0974025974025974,0.22641509433962265,0.22167487684729065,0.26324289405684753,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.0,0.6339622641509434,0.5615763546798029,0.6627906976744186,43.0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.20616883116883117,0.3962264150943396,0.3711001642036124,0.437984496124031,960.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.16666666666666666,0.9253246753246753,0.830188679245283,0.0,0.7687338501291989,1380.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0487012987012987,0.1320754716981132,0.16420361247947454,0.17118863049095606,60.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.0487012987012987,0.1320754716981132,0.16420361247947454,0.17118863049095606,120.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2224025974025974,0.3584905660377358,0.0,0.3649870801033592,780.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.28733766233766234,0.32075471698113206,0.3054187192118227,0.36046511627906974,580.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.22727272727272727,0.32075471698113206,0.22988505747126434,0.34560723514211883,600.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.11363636363636363,0.20754716981132074,0.16420361247947454,0.251937984496124,341.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,0.1038961038961039,0.16981132075471697,0.16420361247947454,0.2196382428940568,240.0
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.16666666666666666,0.03571428571428571,0.24528301886792453,0.27257799671592775,0.32170542635658916,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.11525974025974026,0.20754716981132074,0.20689655172413793,0.24418604651162787,325.0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.25974025974025977,0.32075471698113206,0.0,0.31653746770025837,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.7467532467532467,0.6037735849056604,0.5681444991789819,0.6705426356589147,960.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.9967532467532467,0.8490566037735848,0.0,0.7525839793281653,1343.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1948051948051948,0.2641509433962264,0.0,0.251937984496124,465.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.15746753246753245,0.20754716981132074,0.33497536945812806,0.2855297157622739,268.0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.4383116883116883,0.5094339622641509,0.4696223316912972,0.5542635658914729,1080.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.11363636363636363,0.16981132075471697,0.0,0.18733850129198965,208.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.29383116883116883,0.3018867924528302,0.3218390804597701,0.37984496124031003,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.8701298701298702,0.6415094339622641,0.541871921182266,0.6815245478036176,908.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2727272727272727,0.33962264150943394,0.35467980295566504,0.41860465116279066,591.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.2305194805194805,0.2830188679245283,0.27257799671592775,0.32170542635658916,500.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3084415584415584,0.32075471698113206,0.0,0.31653746770025837,482.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.21103896103896105,0.33962264150943394,0.3284072249589491,0.38113695090439276,688.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.18993506493506493,0.43396226415094336,0.0,0.39728682170542634,1080.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2077922077922078,0.2830188679245283,0.0,0.3003875968992248,480.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.4464285714285714,0.5094339622641509,0.16420361247947454,0.4941860465116279,956.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2435064935064935,0.5660377358490566,0.0,0.5264857881136951,1440.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.3701298701298701,0.33962264150943394,0.3218390804597701,0.37984496124031003,540.0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3246753246753247,0.5094339622641509,0.6239737274220032,0.6169250645994832,1200.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0.23376623376623376,0.33962264150943394,0.0,0.31653746770025837,720.0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.16666666666666666,0.275974025974026,0.3962264150943396,0.0,0.39728682170542634,819.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.9415584415584415,0.7547169811320754,0.20525451559934318,0.7122093023255813,1260.0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.2564935064935065,0.3584905660377358,0.0,0.332687338501292,720.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3896103896103896,0.49056603773584906,0.6568144499178982,0.5749354005167958,1080.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.4383116883116883,0.5471698113207547,0.48111658456486045,0.6211240310077519,1276.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.35714285714285715,0.4150943396226415,0.30377668308702793,0.45704134366925064,819.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.17857142857142858,0.2641509433962264,0.16420361247947454,0.2842377260981912,480.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.275974025974026,0.32075471698113206,0.0,0.3003875968992248,540.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1314935064935065,0.18867924528301885,0.20689655172413793,0.24418604651162787,240.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.5048701298701298,0.5660377358490566,0.0,0.5264857881136951,1272.0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.22727272727272727,0.22641509433962265,0.0,0.23578811369509042,240.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.3133116883116883,0.4150943396226415,0.0,0.38113695090439276,960.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.35714285714285715,0.43396226415094336,0.41871921182266003,0.4958010335917312,900.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.39610389610389607,0.49056603773584906,0.16420361247947454,0.4780361757105943,1080.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.25974025974025977,0.3584905660377358,0.0,0.3488372093023256,762.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.40422077922077926,0.3773584905660377,0.16420361247947454,0.39728682170542634,660.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.0,0.3773584905660377,0.0,0.332687338501292,180.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.0974025974025974,0.2641509433962264,0.16420361247947454,0.3003875968992248,540.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.698051948051948,0.5849056603773585,0.0,0.5426356589147286,802.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.21915584415584416,0.3018867924528302,0.2889983579638752,0.34108527131782945,540.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.14123376623376624,0.22641509433962265,0.0,0.23578811369509042,420.0
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.15584415584415584,0.20754716981132074,0.31034482758620685,0.2645348837209302,240.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.0487012987012987,0.11320754716981132,0.16420361247947454,0.18733850129198965,52.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.35714285714285715,0.3773584905660377,0.0,0.3649870801033592,720.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.34090909090909094,0.43396226415094336,0.0,0.4295865633074935,960.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.551948051948052,0.5094339622641509,0.16420361247947454,0.4941860465116279,900.0
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.23376623376623376,0.24528301886792453,0.0,0.251937984496124,376.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.17857142857142858,0.3773584905660377,0.3284072249589491,0.4134366925064599,840.0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.3896103896103896,0.3962264150943396,0.38587848932676516,0.45704134366925064,666.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.16666666666666666,0.2922077922077922,0.33962264150943394,0.0,0.332687338501292,529.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.275974025974026,0.2830188679245283,0.0,0.2680878552971576,449.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.2532467532467533,0.33962264150943394,0.33825944170771755,0.3992248062015503,665.0
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.18668831168831168,0.24528301886792453,0.27257799671592775,0.32170542635658916,300.0
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0.3333333333333333,0.11201298701298701,0.2830188679245283,0.38095238095238093,0.3753229974160206,600.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.11363636363636363,0.18867924528301885,0.18883415435139572,0.2244832041343669,240.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.4383116883116883,0.43396226415094336,0.40229885057471265,0.47642118863049093,683.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.34090909090909094,0.4528301886792453,0.2463054187192118,0.46188630490956073,1021.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.20616883116883117,0.5660377358490566,0.0,0.5264857881136951,1478.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.551948051948052,0.5094339622641509,0.48440065681444994,0.5733204134366925,903.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8333333333333333,0.13636363636363635,0.18867924528301885,0.0,0.2196382428940568,240.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.0974025974025974,0.16981132075471697,0.18883415435139572,0.2244832041343669,193.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.03246753246753247,0.1320754716981132,0.0,0.13888888888888887,120.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.16666666666666666,0.21103896103896105,0.2830188679245283,0.34154351395730703,0.33527131782945735,540.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.21103896103896105,0.2641509433962264,0.16420361247947454,0.31653746770025837,420.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.5438311688311689,0.7169811320754716,0.4876847290640394,0.7354651162790697,1695.0
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6666666666666666,0.4967532467532468,0.8113207547169811,0.7323481116584565,0.8643410852713178,2100.0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.2483766233766234,0.6415094339622641,0.438423645320197,0.6611757105943151,1690.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.762987012987013,0.660377358490566,0.599343185550082,0.7089793281653746,1060.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.35714285714285715,0.3773584905660377,0.38587848932676516,0.45704134366925064,646.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8333333333333333,0.13474025974025974,0.22641509433962265,0.2561576354679803,0.3023255813953488,389.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3333333333333333,0.13636363636363635,0.20754716981132074,0.0,0.2196382428940568,300.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.8392857142857143,0.7547169811320754,0.8949096880131363,0.8801679586563307,1380.0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.8717532467532467,0.6415094339622641,0.16420361247947454,0.6233850129198966,777.0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.1444805194805195,0.18867924528301885,0.0,0.20348837209302323,240.0
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.33279220779220775,0.3773584905660377,0.35467980295566504,0.41860465116279066,660.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.16666666666666666,0.16233766233766234,0.2641509433962264,0.0,0.2842377260981912,476.0
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16666666666666666,0.1038961038961039,0.18867924528301885,0.3284072249589491,0.251937984496124,247.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.16666666666666666,0.25974025974025977,0.4150943396226415,0.0,0.38113695090439276,900.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3333333333333333,0.25974025974025977,0.5660377358490566,0.5172413793103448,0.6120801033591731,1383.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.16666666666666666,0.5405844155844156,0.5094339622641509,0.19704433497536944,0.5006459948320413,960.0
