passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,VendorID_2,RatecodeID_2,RatecodeID_3,RatecodeID_4,RatecodeID_5,RatecodeID_99,store_and_fwd_flag_Y,payment_type_2,payment_type_3,payment_type_4,minutes
1,2.03,792,123,10.0,0.5,0.5,2.26,0.0,0.3,13.56,1,0,0,0,0,0,0,0,0,0,13.0
1,0.83,555,661,7.5,1.0,0.5,1.86,0.0,0.3,11.16,1,0,0,0,0,0,0,0,0,0,9.0
1,0.7,749,472,6.0,0.0,0.5,1.0,0.0,0.3,7.8,1,0,0,0,0,0,0,0,0,0,6.883333333333334
2,1.2,590,366,7.0,0.5,0.5,1.0,0.0,0.3,9.3,0,0,0,0,0,0,0,0,0,0,7.0
2,3.8,421,619,14.5,0.5,0.5,2.0,0.0,0.3,17.8,0,0,0,0,0,0,0,0,0,0,13.95
3,2.0,749,557,9.5,0.5,0.5,1.5,0.0,0.3,12.3,0,0,0,0,0,0,0,0,0,0,11.0
5,1.14,779,557,11.5,1.0,0.5,2.0,0.0,0.3,17.25,1,0,0,0,0,0,0,0,0,0,18.0
5,3.01,576,802,10.5,0.5,0.5,1.5,0.0,0.3,13.3,1,0,0,0,0,0,0,0,0,0,9.35
1,2.34,483,230,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,9.766666666666667
4,0.9,749,342,5.5,0.5,0.5,2.0,0.0,0.3,8.8,0,0,0,0,0,0,0,0,0,0,5.2
1,0.92,262,653,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,9.516666666666667
1,2.1,785,440,10.0,1.0,0.5,1.5,0.0,0.3,13.3,1,0,0,0,0,0,0,0,0,0,11.45
1,2.2,611,440,10.0,0.5,0.5,1.7,0.0,0.3,13.0,0,0,0,0,0,0,0,0,0,0,10.416666666666666
2,1.55,483,123,8.5,0.5,0.5,1.0,0.0,0.3,10.8,1,0,0,0,0,0,0,0,0,0,11.0
1,2.5,383,699,13.0,0.0,0.5,2.76,0.0,0.3,16.56,0,0,0,0,0,0,0,0,0,0,17.8
5,0.77,785,802,4.5,1.0,0.5,0.94,0.0,0.3,7.24,1,0,0,0,0,0,0,0,0,0,4.000000000000001
1,1.5,82,285,6.5,0.0,0.5,1.45,0.0,0.3,8.75,0,0,0,0,0,0,0,0,0,0,4.983333333333333
1,1.0,392,759,6.5,0.0,0.5,1.8,0.0,0.3,9.1,0,0,0,0,0,0,0,0,0,0,6.916666666666667
1,0.8,779,355,6.0,0.0,0.5,1.35,0.0,0.3,8.15,0,0,0,0,0,0,0,0,0,0,6.033333333333333
2,0.6,890,411,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,8.350000000000001
2,0.94,890,681,5.0,0.0,0.5,0.87,0.0,0.3,6.67,1,0,0,0,0,0,0,0,0,0,3.9000000000000004
1,0.8,469,334,6.0,1.0,0.5,1.95,0.0,0.3,9.75,0,0,0,0,0,0,0,0,0,0,7.0
1,1.14,861,759,7.0,0.0,0.5,1.0,0.0,0.3,8.8,1,0,0,0,0,0,0,0,0,0,7.033333333333333
1,3.2,617,518,12.0,0.5,0.5,2.65,0.0,0.3,15.95,0,0,0,0,0,0,0,0,0,0,12.083333333333334
1,0.7,749,462,7.0,1.0,0.5,1.75,0.0,0.3,10.55,0,0,0,0,0,0,0,0,0,0,8.000000000000002
1,1.72,890,653,14.0,0.0,0.5,4.0,0.0,0.3,18.8,1,0,0,0,0,0,0,0,0,0,21.316666666666666
6,0.36,297,427,3.5,0.5,0.5,0.96,0.0,0.3,5.76,1,0,0,0,0,0,0,0,0,0,2.0000000000000004
1,1.46,262,467,7.5,0.5,0.5,1.0,0.0,0.3,9.8,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,2.71,861,440,13.5,0.0,0.5,2.86,0.0,0.3,17.16,1,0,0,0,0,0,0,0,0,0,16.983333333333334
1,1.0,792,391,5.5,0.5,0.5,2.04,0.0,0.3,8.84,1,0,0,0,0,0,0,0,0,0,5.016666666666667
1,0.8,749,411,5.0,0.5,0.5,1.25,0.0,0.3,7.55,0,0,0,0,0,0,0,0,0,0,3.8
1,2.0,749,411,11.5,0.0,0.5,2.45,0.0,0.3,14.75,0,0,0,0,0,0,0,0,0,0,16.000000000000004
1,1.6,590,355,13.0,0.0,0.5,2.75,0.0,0.3,16.55,0,0,0,0,0,0,0,0,0,0,19.916666666666668
1,0.92,611,355,9.0,0.0,0.5,1.25,0.0,0.3,11.05,1,0,0,0,0,0,0,0,0,0,12.366666666666667
1,2.26,749,190,8.5,0.5,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,7.0
1,0.91,649,568,6.0,0.0,0.5,1.36,0.0,0.3,8.16,1,0,0,0,0,0,0,0,0,0,5.0
1,1.14,611,858,6.5,0.0,0.5,1.25,0.0,0.3,8.55,1,0,0,0,0,0,0,0,0,0,7.083333333333333
1,2.0,325,699,12.5,1.0,0.5,1.0,0.0,0.3,15.3,0,0,0,0,0,0,0,0,0,0,18.0
1,0.84,617,259,6.0,1.0,0.5,1.0,0.0,0.3,8.8,1,0,0,0,0,0,0,0,0,0,6.616666666666666
1,1.15,576,858,6.5,0.0,0.5,1.0,0.0,0.3,8.3,1,0,0,0,0,0,0,0,0,0,6.0
1,2.2,262,391,10.5,1.0,0.5,2.45,0.0,0.3,14.75,0,0,0,0,0,0,0,0,0,0,14.0
3,2.34,779,299,12.5,1.0,0.5,5.95,0.0,0.3,20.25,1,0,0,0,0,0,0,0,0,0,17.000000000000004
1,2.2,383,759,11.5,0.0,0.5,2.45,0.0,0.3,14.75,0,0,0,0,0,0,0,0,0,0,14.966666666666667
2,2.65,779,391,13.5,0.5,0.5,2.96,0.0,0.3,17.76,1,0,0,0,0,0,0,0,0,0,18.016666666666666
1,0.58,421,568,4.0,0.5,0.5,1.06,0.0,0.3,6.36,1,0,0,0,0,0,0,0,0,0,3.1666666666666665
1,2.56,583,521,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,7.650000000000001
6,2.74,861,467,11.5,0.5,0.5,3.2,0.0,0.3,16.0,1,0,0,0,0,0,0,0,0,0,13.616666666666667
1,2.38,617,411,11.0,0.5,0.5,2.0,0.0,0.3,14.3,1,0,0,0,0,0,0,0,0,0,12.283333333333333
1,1.7,576,411,9.5,0.5,0.5,2.7,0.0,0.3,13.5,0,0,0,0,0,0,0,0,0,0,11.7
1,2.45,617,699,11.5,0.5,0.5,3.2,0.0,0.3,16.0,1,0,0,0,0,0,0,0,0,0,14.0
2,1.08,779,366,5.5,0.0,0.5,1.0,0.0,0.3,7.3,1,0,0,0,0,0,0,0,0,0,4.583333333333333
1,1.93,590,239,10.0,0.5,0.5,2.26,0.0,0.3,13.56,1,0,0,0,0,0,0,0,0,0,13.0
1,0.85,792,699,5.0,0.5,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,4.000000000000001
2,0.95,739,619,6.0,1.0,0.5,1.0,0.0,0.3,8.8,1,0,0,0,0,0,0,0,0,0,6.0
3,2.03,158,759,7.5,0.0,0.5,1.0,0.0,0.3,9.3,1,0,0,0,0,0,0,0,0,0,5.116666666666666
2,2.23,262,427,13.0,0.0,0.5,2.76,0.0,0.3,16.56,1,0,0,0,0,0,0,0,0,0,18.0
1,1.3,297,472,7.5,0.0,0.5,1.65,0.0,0.3,9.95,0,0,0,0,0,0,0,0,0,0,7.0
1,1.0,649,761,6.5,0.0,0.5,1.1,0.0,0.3,8.4,0,0,0,0,0,0,0,0,0,0,6.333333333333333
1,3.7,469,167,14.5,0.5,0.5,3.15,0.0,0.3,18.95,0,0,0,0,0,0,0,0,0,0,18.0
1,1.3,792,699,6.5,0.5,0.5,1.0,0.0,0.3,8.8,0,0,0,0,0,0,0,0,0,0,6.0
5,1.03,792,681,13.5,0.0,0.5,2.86,0.0,0.3,17.16,1,0,0,0,0,0,0,0,0,0,22.1
1,1.0,741,521,6.5,0.0,0.5,1.1,0.0,0.3,8.4,0,0,0,0,0,0,0,0,0,0,7.066666666666666
1,1.3,249,406,9.0,0.0,0.5,1.5,0.0,0.3,11.3,0,0,0,0,0,0,0,0,0,0,12.133333333333333
6,0.66,590,661,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,1.16,749,366,6.0,0.5,0.5,1.25,0.0,0.3,8.55,1,0,0,0,0,0,0,0,0,0,6.0
1,0.58,421,568,4.0,1.0,0.5,1.16,0.0,0.3,6.96,1,0,0,0,0,0,0,0,0,0,2.4166666666666665
1,1.6,649,802,9.5,0.0,0.5,1.2,0.0,0.3,11.5,0,0,0,0,0,0,0,0,0,0,12.0
1,2.46,779,802,12.0,1.0,0.5,1.0,0.0,0.3,14.8,1,0,0,0,0,0,0,0,0,0,14.35
1,0.3,590,299,3.5,0.5,0.5,0.95,0.0,0.3,5.75,0,0,0,0,0,0,0,0,0,0,1.0000000000000002
1,1.93,463,101,10.0,0.5,0.5,2.26,0.0,0.3,13.56,1,0,0,0,0,0,0,0,0,0,12.0
1,1.2,345,304,7.5,0.0,0.5,1.65,0.0,0.3,9.95,0,0,0,0,0,0,0,0,0,0,8.6
1,1.33,590,391,10.0,0.0,0.5,1.5,0.0,0.3,12.3,1,0,0,0,0,0,0,0,0,0,15.0
5,0.6,576,661,4.5,0.0,0.5,1.0,0.0,0.3,6.3,1,0,0,0,0,0,0,0,0,0,3.683333333333333
1,2.23,249,230,9.5,0.5,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,8.516666666666667
1,0.9,785,285,7.0,0.0,0.5,1.0,0.0,0.3,8.8,0,0,0,0,0,0,0,0,0,0,7.283333333333333
3,1.2,792,619,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,7.216666666666667
1,1.0,779,355,12.5,0.0,0.5,3.3,0.0,0.3,16.6,0,0,0,0,0,0,0,0,0,0,19.366666666666667
1,0.8,191,568,6.0,0.0,0.5,0.75,0.0,0.3,7.55,0,0,0,0,0,0,0,0,0,0,5.0
1,3.61,145,31,14.5,0.5,0.5,3.95,0.0,0.3,19.75,1,0,0,0,0,0,0,0,0,0,15.0
1,0.44,890,369,4.0,0.5,0.5,1.06,0.0,0.3,6.36,1,0,0,0,0,0,0,0,0,0,2.3833333333333333
3,1.73,325,699,7.5,0.5,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,6.883333333333334
2,3.08,188,661,13.5,0.0,0.5,2.0,0.0,0.3,16.3,1,0,0,0,0,0,0,0,0,0,16.31666666666667
1,2.39,739,239,11.5,1.0,0.5,1.8,0.0,0.3,15.1,1,0,0,0,0,0,0,0,0,0,15.0
1,1.06,227,117,10.5,0.0,0.5,2.26,0.0,0.3,13.56,1,0,0,0,0,0,0,0,0,0,16.000000000000004
1,1.1,785,249,5.5,0.0,0.5,1.25,0.0,0.3,7.55,0,0,0,0,0,0,0,0,0,0,3.8166666666666673
3,1.8,749,406,10.0,0.0,0.5,2.15,0.0,0.3,12.95,0,0,0,0,0,0,0,0,0,0,13.683333333333334
1,2.0,583,61,10.0,1.0,0.5,3.54,0.0,0.3,15.34,1,0,0,0,0,0,0,0,0,0,12.216666666666667
1,1.7,555,858,8.0,0.0,0.5,4.0,0.0,0.3,12.8,1,0,0,0,0,0,0,0,0,0,8.05
1,2.3,749,681,12.5,0.0,0.5,2.65,0.0,0.3,15.95,0,0,0,0,0,0,0,0,0,0,17.6
1,1.8,423,299,7.5,0.5,0.5,1.75,0.0,0.3,10.55,0,0,0,0,0,0,0,0,0,0,7.0
1,0.8,345,304,5.0,0.5,0.5,1.26,0.0,0.3,7.56,0,0,0,0,0,0,0,0,0,0,4.416666666666667
2,3.32,749,612,13.0,0.0,0.5,2.76,0.0,0.3,16.56,1,0,0,0,0,0,0,0,0,0,14.05
2,0.73,792,699,5.5,0.0,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,5.0
2,2.8,421,681,14.5,0.0,0.5,3.05,0.0,0.3,18.35,0,0,0,0,0,0,0,0,0,0,18.9
2,1.13,739,681,7.0,0.0,0.5,1.56,0.0,0.3,9.36,1,0,0,0,0,0,0,0,0,0,7.566666666666666
1,1.11,749,472,7.0,0.5,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,0.67,590,661,5.5,0.0,0.5,1.0,0.0,0.3,7.3,1,0,0,0,0,0,0,0,0,0,5.316666666666666
1,1.6,555,391,8.5,0.0,0.5,1.0,0.0,0.3,10.3,0,0,0,0,0,0,0,0,0,0,9.0
2,0.62,325,259,5.0,0.0,0.5,1.16,0.0,0.3,6.96,1,0,0,0,0,0,0,0,0,0,5.0
1,0.5,259,261,5.0,0.0,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,5.0
2,1.92,555,406,8.5,0.5,0.5,1.0,0.0,0.3,10.8,1,0,0,0,0,0,0,0,0,0,8.15
2,1.0,890,518,8.0,0.5,0.5,1.0,0.0,0.3,10.3,0,0,0,0,0,0,0,0,0,0,10.383333333333333
1,1.67,555,557,11.5,0.0,0.5,2.46,0.0,0.3,14.76,1,0,0,0,0,0,0,0,0,0,16.483333333333334
1,2.8,488,619,14.0,0.0,0.5,3.0,0.0,0.3,17.8,0,0,0,0,0,0,0,0,0,0,19.116666666666667
1,1.36,345,304,8.5,0.5,0.5,1.47,0.0,0.3,11.27,1,0,0,0,0,0,0,0,0,0,1430.0
1,1.2,741,427,9.0,0.0,0.5,2.9,0.0,0.3,12.7,0,0,0,0,0,0,0,0,0,0,12.183333333333334
1,1.87,583,557,8.5,0.5,0.5,2.94,0.0,0.3,12.74,1,0,0,0,0,0,0,0,0,0,9.0
3,1.26,421,612,8.0,0.0,0.5,1.76,0.0,0.3,10.56,1,0,0,0,0,0,0,0,0,0,9.0
1,0.6,785,759,5.5,0.0,0.5,1.2,0.0,0.3,7.5,0,0,0,0,0,0,0,0,0,0,5.0
1,1.5,555,391,8.0,0.5,0.5,1.0,0.0,0.3,10.3,0,0,0,0,0,0,0,0,0,0,9.183333333333334
1,1.4,792,366,8.0,0.0,0.5,1.75,0.0,0.3,10.55,0,0,0,0,0,0,0,0,0,0,10.0
1,2.8,392,699,9.5,0.5,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,6.966666666666667
1,1.48,145,266,11.0,0.5,0.5,2.46,0.0,0.3,14.76,1,0,0,0,0,0,0,0,0,0,16.033333333333335
1,0.96,890,858,7.0,0.0,0.5,1.2,0.0,0.3,9.0,1,0,0,0,0,0,0,0,0,0,9.45
1,0.6,741,355,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0,0,0,0,0,0,0,0,0,0,8.75
1,1.4,611,411,8.0,0.5,0.5,1.85,0.0,0.3,11.15,0,0,0,0,0,0,0,0,0,0,9.133333333333333
1,0.5,749,342,3.5,0.5,0.5,0.95,0.0,0.3,5.75,0,0,0,0,0,0,0,0,0,0,1.4833333333333334
2,1.22,785,568,6.5,0.0,0.5,1.82,0.0,0.3,9.12,1,0,0,0,0,0,0,0,0,0,6.616666666666666
2,1.0,145,230,6.5,0.0,0.5,1.0,0.0,0.3,8.3,0,0,0,0,0,0,0,0,0,0,6.116666666666666
1,0.46,890,759,4.0,0.0,0.5,0.72,0.0,0.3,5.52,1,0,0,0,0,0,0,0,0,0,2.183333333333333
1,0.67,890,557,6.0,0.0,0.5,1.0,0.0,0.3,7.8,1,0,0,0,0,0,0,0,0,0,6.7
1,0.8,463,366,6.5,0.0,0.5,2.0,0.0,0.3,9.3,0,0,0,0,0,0,0,0,0,0,8.000000000000002
1,0.53,392,802,5.0,0.5,0.5,1.58,0.0,0.3,7.88,1,0,0,0,0,0,0,0,0,0,4.000000000000001
2,1.19,483,427,9.0,0.0,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,12.683333333333334
1,0.79,555,334,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,13.0
1,1.9,463,858,13.5,0.0,0.5,2.0,0.0,0.3,16.3,0,0,0,0,0,0,0,0,0,0,21.066666666666666
2,0.92,890,261,5.5,1.0,0.5,1.1,0.0,0.3,8.4,1,0,0,0,0,0,0,0,0,0,5.0
6,1.21,576,411,10.5,1.0,0.5,2.46,0.0,0.3,14.76,1,0,0,0,0,0,0,0,0,0,15.216666666666669
1,2.4,890,568,10.5,1.0,0.5,3.08,0.0,0.3,15.38,1,0,0,0,0,0,0,0,0,0,11.7
1,1.2,325,266,8.5,0.0,0.5,1.85,0.0,0.3,11.15,0,0,0,0,0,0,0,0,0,0,11.5
1,2.4,342,91,10.5,0.5,0.5,1.5,0.0,0.3,13.3,1,0,0,0,0,0,0,0,0,0,9.0
1,0.5,423,230,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,3.55
1,1.5,785,285,10.5,0.0,0.5,1.25,0.0,0.3,12.55,0,0,0,0,0,0,0,0,0,0,15.0
3,0.6,488,681,5.0,0.0,0.5,1.5,0.0,0.3,7.3,0,0,0,0,0,0,0,0,0,0,4.683333333333334
1,1.75,792,193,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,11.35
1,1.3,262,342,7.5,0.0,0.5,1.5,0.0,0.3,9.8,0,0,0,0,0,0,0,0,0,0,8.000000000000002
1,1.89,779,612,13.0,0.0,0.5,2.76,0.0,0.3,16.56,1,0,0,0,0,0,0,0,0,0,18.0
2,2.1,861,521,10.5,0.5,0.5,2.35,0.0,0.3,14.15,0,0,0,0,0,0,0,0,0,0,11.0
1,0.79,576,761,5.5,1.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,6.0
1,0.98,590,101,6.0,0.0,0.5,1.7,0.0,0.3,8.5,1,0,0,0,0,0,0,0,0,0,6.066666666666666
1,3.6,227,185,13.0,0.0,0.5,2.75,0.0,0.3,16.55,0,0,0,0,0,0,0,0,0,0,11.0
2,1.25,779,653,12.0,0.0,0.5,3.84,0.0,0.3,16.64,1,0,0,0,0,0,0,0,0,0,18.816666666666666
1,1.4,741,521,6.0,0.5,0.5,1.45,0.0,0.3,8.75,0,0,0,0,0,0,0,0,0,0,3.6333333333333333
1,2.4,463,266,9.5,0.5,0.5,2.15,0.0,0.3,12.95,0,0,0,0,0,0,0,0,0,0,9.9
1,3.11,191,619,13.0,0.5,0.5,2.86,0.0,0.3,17.16,1,0,0,0,0,0,0,0,0,0,14.0
5,2.8,279,249,9.5,0.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,7.233333333333333
2,1.0,779,366,5.5,1.0,0.5,1.0,0.0,0.3,8.3,0,0,0,0,0,0,0,0,0,0,5.283333333333333
6,1.27,262,681,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,6.666666666666667
1,1.3,749,266,6.5,0.5,0.5,1.56,0.0,0.3,9.36,1,0,0,0,0,0,0,0,0,0,6.766666666666667
1,1.6,792,619,7.0,0.0,0.5,1.0,0.0,0.3,8.8,0,0,0,0,0,0,0,0,0,0,7.266666666666667
1,2.54,792,89,12.0,0.5,0.5,2.66,0.0,0.3,15.96,1,0,0,0,0,0,0,0,0,0,14.833333333333334
1,1.0,191,440,6.0,1.0,0.5,1.95,0.0,0.3,9.75,0,0,0,0,0,0,0,0,0,0,5.383333333333334
5,1.18,436,366,6.0,0.5,0.5,2.19,0.0,0.3,9.49,1,0,0,0,0,0,0,0,0,0,4.383333333333334
1,1.53,779,612,12.5,1.0,0.5,1.5,0.0,0.3,15.8,1,0,0,0,0,0,0,0,0,0,19.216666666666665
1,1.23,383,802,7.5,1.0,0.5,3.0,0.0,0.3,12.3,1,0,0,0,0,0,0,0,0,0,8.000000000000002
1,0.92,325,462,10.0,0.0,0.5,1.0,0.0,0.3,11.8,1,0,0,0,0,0,0,0,0,0,13.8
1,0.8,184,391,5.0,0.0,0.5,1.0,0.0,0.3,6.8,0,0,0,0,0,0,0,0,0,0,3.7
1,1.4,191,568,10.0,0.0,0.5,2.2,0.0,0.3,13.0,0,0,0,0,0,0,0,0,0,0,13.966666666666667
1,0.76,488,759,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,7.633333333333335
1,1.13,436,366,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,7.45
1,0.58,779,858,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,10.583333333333334
1,1.39,749,299,7.0,0.0,0.5,1.56,0.0,0.3,9.36,1,0,0,0,0,0,0,0,0,0,5.0
1,2.7,297,230,14.5,0.0,0.5,2.0,0.0,0.3,17.3,0,0,0,0,0,0,0,0,0,0,19.616666666666667
1,0.9,392,802,5.5,0.5,0.5,1.0,0.0,0.3,7.8,0,0,0,0,0,0,0,0,0,0,5.0
1,0.9,649,759,5.0,0.0,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,2.933333333333333
1,1.15,741,858,9.0,0.0,0.5,2.45,0.0,0.3,12.25,1,0,0,0,0,0,0,0,0,0,12.1
5,0.8,325,239,8.0,1.0,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,10.5
5,1.19,611,521,5.0,0.5,0.5,1.26,0.0,0.3,7.56,1,0,0,0,0,0,0,0,0,0,2.816666666666667
1,0.96,345,304,6.0,0.5,0.5,1.0,0.0,0.3,8.3,1,0,0,0,0,0,0,0,0,0,4.933333333333334
1,0.95,292,518,7.5,0.0,0.5,1.66,0.0,0.3,9.96,1,0,0,0,0,0,0,0,0,0,9.766666666666667
1,3.0,383,761,14.5,0.0,0.5,1.0,0.0,0.3,16.3,0,0,0,0,0,0,0,0,0,0,18.0
1,1.26,861,355,6.5,0.0,0.5,1.46,0.0,0.3,8.76,1,0,0,0,0,0,0,0,0,0,6.716666666666667
1,2.4,469,101,10.5,0.5,0.5,2.35,0.0,0.3,14.15,0,0,0,0,0,0,0,0,0,0,13.0
1,0.42,861,472,6.0,0.0,0.5,1.0,0.0,0.3,7.8,1,0,0,0,0,0,0,0,0,0,7.0
3,2.9,43,38,12.5,0.0,0.5,2.65,0.0,0.3,15.95,0,0,0,0,0,0,0,0,0,0,13.65
1,0.8,792,761,7.0,0.0,0.5,1.95,0.0,0.3,9.75,0,0,0,0,0,0,0,0,0,0,9.0
1,0.7,590,334,4.5,0.0,0.5,1.3,0.0,0.3,6.6,0,0,0,0,0,0,0,0,0,0,3.9666666666666672
1,2.4,279,759,10.0,0.5,0.5,2.26,0.0,0.3,13.56,1,0,0,0,0,0,0,0,0,0,9.683333333333334
1,0.47,303,299,6.0,0.0,0.5,2.04,0.0,0.3,8.84,1,0,0,0,0,0,0,0,0,0,6.0
1,1.29,303,406,8.0,0.0,0.5,2.2,0.0,0.3,11.0,1,0,0,0,0,0,0,0,0,0,10.283333333333333
1,0.7,583,440,5.0,0.0,0.5,1.45,0.0,0.3,7.25,0,0,0,0,0,0,0,0,0,0,4.266666666666667
2,1.71,555,259,11.5,0.5,0.5,3.0,0.0,0.3,15.8,1,0,0,0,0,0,0,0,0,0,17.000000000000004
1,1.0,262,89,5.5,0.0,0.5,1.25,0.0,0.3,7.55,0,0,0,0,0,0,0,0,0,0,5.233333333333333
4,0.75,649,246,5.0,0.0,0.5,0.5,0.0,0.3,6.3,1,0,0,0,0,0,0,0,0,0,4.000000000000001
1,0.6,303,462,4.5,0.0,0.5,0.79,0.0,0.3,6.09,0,0,0,0,0,0,0,0,0,0,3.0
1,1.7,277,334,8.5,0.5,0.5,1.76,0.0,0.3,11.56,0,0,0,0,0,0,0,0,0,0,11.0
1,0.9,617,661,6.0,0.5,0.5,1.8,0.0,0.3,9.1,0,0,0,0,0,0,0,0,0,0,5.3
1,0.6,749,699,4.5,0.0,0.5,1.05,0.0,0.3,6.35,0,0,0,0,0,0,0,0,0,0,3.4833333333333334
1,0.4,469,761,5.0,0.0,0.5,5.0,0.0,0.3,10.8,0,0,0,0,0,0,0,0,0,0,5.0
1,1.7,345,304,11.0,0.0,0.5,2.95,0.0,0.3,14.75,0,0,0,0,0,0,0,0,0,0,16.000000000000004
1,1.36,611,653,6.5,0.0,0.5,1.82,0.0,0.3,9.12,1,0,0,0,0,0,0,0,0,0,5.05
1,0.4,785,802,3.5,0.5,0.5,1.5,0.0,0.3,6.3,0,0,0,0,0,0,0,0,0,0,1.25
1,1.22,555,123,8.5,0.5,0.5,2.0,0.0,0.3,11.8,1,0,0,0,0,0,0,0,0,0,10.633333333333333
1,1.6,421,141,8.5,1.0,0.5,3.05,0.0,0.3,13.35,0,0,0,0,0,0,0,0,0,0,10.683333333333334
2,0.7,469,858,5.5,0.0,0.5,1.0,0.0,0.3,7.3,0,0,0,0,0,0,0,0,0,0,4.866666666666666
1,1.97,861,802,8.5,0.5,0.5,1.96,0.0,0.3,11.76,1,0,0,0,0,0,0,0,0,0,7.333333333333333
1,2.36,40,13,11.5,0.5,0.5,2.56,0.0,0.3,15.36,1,0,0,0,0,0,0,0,0,0,15.033333333333333
3,1.34,590,411,10.0,0.0,0.5,2.16,0.0,0.3,12.96,1,0,0,0,0,0,0,0,0,0,15.0
5,3.76,488,101,13.0,0.5,0.5,2.86,0.0,0.3,17.16,1,0,0,0,0,0,0,0,0,0,10.383333333333333
1,2.21,749,557,12.5,1.0,0.5,3.58,0.0,0.3,17.88,1,0,0,0,0,0,0,0,0,0,18.15
2,1.3,184,406,7.0,0.5,0.5,1.65,0.0,0.3,9.95,0,0,0,0,0,0,0,0,0,0,8.000000000000002
2,1.09,303,239,6.5,0.5,0.5,1.0,0.0,0.3,8.8,1,0,0,0,0,0,0,0,0,0,7.750000000000001
3,1.66,423,230,8.5,1.0,0.5,2.06,0.0,0.3,12.36,1,0,0,0,0,0,0,0,0,0,10.0
1,0.8,279,858,11.0,1.0,0.5,2.0,0.0,0.3,14.8,0,0,0,0,0,0,0,0,0,0,17.433333333333334
2,0.8,555,619,4.5,0.5,0.5,1.15,0.0,0.3,6.95,0,0,0,0,0,0,0,0,0,0,4.000000000000001
1,2.06,37,19,9.5,0.5,0.5,2.7,0.0,0.3,13.5,1,0,0,0,0,0,0,0,0,0,10.0
1,0.7,191,440,5.5,1.0,0.5,1.45,0.0,0.3,8.75,0,0,0,0,0,0,0,0,0,0,4.616666666666666
1,0.7,749,472,6.0,0.5,0.5,1.45,0.0,0.3,8.75,0,0,0,0,0,0,0,0,0,0,7.0
1,1.3,861,612,8.0,0.0,0.5,1.0,0.0,0.3,9.8,1,0,0,0,0,0,0,0,0,0,9.0
1,0.45,861,472,4.0,0.0,0.5,1.2,0.0,0.3,6.0,1,0,0,0,0,0,0,0,0,0,3.0
3,3.97,617,802,12.5,0.0,0.5,3.32,0.0,0.3,16.62,1,0,0,0,0,0,0,0,0,0,12.0
1,1.3,749,518,8.5,0.0,0.5,2.75,0.0,0.3,12.05,0,0,0,0,0,0,0,0,0,0,11.0
2,1.1,861,759,8.0,0.0,0.5,2.2,0.0,0.3,11.0,0,0,0,0,0,0,0,0,0,0,10.066666666666666
2,1.5,383,342,8.5,0.0,0.5,3.0,0.0,0.3,12.3,1,0,0,0,0,0,0,0,0,0,10.733333333333333
1,1.62,617,266,9.5,1.0,0.5,2.26,0.0,0.3,13.56,1,0,0,0,0,0,0,0,0,0,12.35
