passenger_count,trip_distance,fare_amount,tip_amount,tipper
1,1.1,12.894194379060464,0.0,0
1,3.97,21.5,0.0,0
1,1.01,12.894194379060464,0.0,0
3,3.3,15.5,0.0,0
2,0.92,12.894194379060464,1.1,1
6,1.21,12.894194379060464,2.46,1
1,2.4,12.894194379060464,3.08,1
1,1.2,12.894194379060464,1.85,1
1,2.4,12.894194379060464,1.5,0
1,6.3,20.0,2.0,0
1,0.5,12.894194379060464,1.15,1
1,1.5,12.894194379060464,1.25,0
3,0.6,12.894194379060464,1.5,1
1,1.7,13.0,0.0,0
2,1.3,17.0,3.55,1
1,1.75,12.894194379060464,2.06,1
1,1.3,12.894194379060464,1.5,1
1,3.0,15.0,3.35,1
1,1.89,13.0,2.76,1
1,3.99,20.5,0.0,0
2,2.1,12.894194379060464,2.35,1
3,1.62,12.894194379060464,0.0,0
1,0.79,12.894194379060464,1.46,1
1,0.98,12.894194379060464,1.7,1
2,1.9,12.894194379060464,0.0,0
1,3.6,13.0,2.75,1
2,1.25,12.894194379060464,3.84,1
1,1.4,12.894194379060464,1.45,1
1,2.4,12.894194379060464,2.15,1
1,3.11,13.0,2.86,1
5,2.8,12.894194379060464,2.06,1
2,1.0,12.894194379060464,1.0,0
1,4.02,18.5,3.96,1
6,1.27,12.894194379060464,1.46,1
2,1.5,12.894194379060464,0.0,0
3,0.9,12.894194379060464,0.0,0
2,18.81,52.0,13.2,1
1,1.3,12.894194379060464,1.56,1
1,2.93,12.894194379060464,0.0,0
1,0.67,12.894194379060464,0.0,0
1,1.4,13.0,0.0,0
1,1.6,12.894194379060464,1.0,0
1,1.0,12.894194379060464,0.0,0
2,2.71,21.0,0.0,0
2,1.0,12.894194379060464,0.0,0
1,2.54,12.894194379060464,2.66,1
1,1.0,12.894194379060464,1.95,1
2,1.46,12.894194379060464,0.0,0
1,6.0,20.0,0.0,0
1,0.0,12.894194379060464,0.0,0
5,1.18,12.894194379060464,2.19,1
3,6.96,21.0,5.58,1
1,1.53,12.894194379060464,1.5,0
1,1.23,12.894194379060464,3.0,1
4,0.68,12.894194379060464,0.0,0
1,2.05,12.894194379060464,0.0,0
1,0.92,12.894194379060464,1.0,0
1,0.8,12.894194379060464,1.0,1
1,1.4,12.894194379060464,2.2,1
1,0.76,12.894194379060464,1.46,1
1,1.13,12.894194379060464,1.46,1
5,9.52,43.0,10.95,1
1,3.2,12.894194379060464,0.0,0
1,0.58,12.894194379060464,1.66,1
2,8.8,32.0,6.65,1
1,1.39,12.894194379060464,1.56,1
1,2.7,14.5,2.0,0
2,1.18,12.894194379060464,0.0,0
5,7.62,23.5,4.96,1
2,1.49,19.5,3.0,0
5,16.94,52.0,2.0,0
1,1.11,12.894194379060464,0.0,0
1,17.77,52.0,11.71,1
1,0.9,12.894194379060464,1.0,0
1,14.3,40.5,0.0,0
1,0.9,12.894194379060464,1.15,1
1,1.15,12.894194379060464,2.45,1
4,7.59,25.0,5.16,1
5,0.8,12.894194379060464,1.96,1
1,1.5,12.894194379060464,0.0,0
5,1.19,12.894194379060464,1.26,1
1,0.11,12.894194379060464,0.0,0
1,0.5,12.894194379060464,0.0,0
1,9.12,33.0,11.87,1
1,0.96,12.894194379060464,1.0,0
1,0.95,12.894194379060464,1.66,1
1,1.2,12.894194379060464,0.0,0
2,2.0,14.0,0.0,0
1,3.0,14.5,1.0,0
1,18.57,52.0,13.2,1
1,1.26,12.894194379060464,1.46,1
1,14.81,43.5,10.01,1
1,2.82,14.5,0.0,0
1,2.4,12.894194379060464,2.35,1
1,22.43,52.0,0.0,0
6,3.28,12.894194379060464,0.0,0
1,0.42,12.894194379060464,1.0,0
2,6.1,18.5,3.95,1
2,1.52,12.894194379060464,0.0,0
3,2.9,12.894194379060464,2.65,1
1,0.8,12.894194379060464,1.95,1
1,0.7,12.894194379060464,1.3,1
1,2.4,12.894194379060464,2.26,1
1,0.47,12.894194379060464,2.04,1
6,2.71,12.894194379060464,0.0,0
1,4.2,14.0,0.0,0
1,1.29,12.894194379060464,2.2,1
1,0.7,12.894194379060464,1.45,1
2,1.71,12.894194379060464,3.0,1
1,1.7,12.894194379060464,0.0,0
5,3.51,16.5,0.0,0
1,1.0,12.894194379060464,1.25,1
1,1.33,12.894194379060464,0.0,0
1,0.5,12.894194379060464,0.0,0
2,2.19,18.0,3.76,1
2,17.8,52.0,6.0,0
1,1.26,12.894194379060464,0.0,0
4,0.75,12.894194379060464,0.5,0
1,0.6,12.894194379060464,0.79,0
2,5.35,20.0,3.0,0
1,1.9,12.894194379060464,0.0,0
1,3.44,15.0,3.16,1
1,4.3,17.0,1.0,0
1,1.7,12.894194379060464,1.76,1
2,9.54,29.0,0.0,0
1,0.5,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.8,1
1,0.6,12.894194379060464,1.05,1
1,0.4,12.894194379060464,5.0,1
1,1.3,12.894194379060464,0.0,0
1,1.67,12.894194379060464,0.0,0
1,1.7,12.894194379060464,2.95,1
2,1.7,18.0,0.0,0
1,1.36,12.894194379060464,1.82,1
1,1.4,12.894194379060464,0.0,0
6,18.23,52.0,0.0,0
1,0.4,12.894194379060464,1.5,1
1,1.22,12.894194379060464,2.0,1
1,5.56,21.0,0.0,0
1,1.6,12.894194379060464,3.05,1
1,1.44,16.5,3.46,1
2,0.7,12.894194379060464,1.0,0
1,0.5,12.894194379060464,0.0,0
1,1.97,12.894194379060464,1.96,1
1,5.57,21.5,0.0,0
1,1.6,12.894194379060464,0.0,0
1,2.36,12.894194379060464,2.56,1
3,1.34,12.894194379060464,2.16,1
5,3.76,13.0,2.86,1
1,5.7,19.0,0.0,0
1,2.67,14.0,0.0,0
1,4.1,15.5,0.0,0
1,6.2,20.5,4.36,1
1,2.21,12.894194379060464,3.58,1
2,1.3,12.894194379060464,1.65,1
2,1.09,12.894194379060464,1.0,0
1,3.18,12.894194379060464,0.0,0
3,1.66,12.894194379060464,2.06,1
1,1.56,12.894194379060464,0.0,0
1,3.69,15.5,2.44,0
1,0.8,12.894194379060464,2.0,0
1,6.4,19.0,4.05,1
2,26.12,100.0,15.0,0
1,1.8,12.894194379060464,0.0,0
2,0.8,12.894194379060464,1.15,1
1,2.06,12.894194379060464,2.7,1
4,7.25,22.0,0.0,0
1,0.5,12.894194379060464,0.0,0
1,7.3,22.5,5.8,1
1,2.72,12.894194379060464,0.0,0
1,5.1,23.5,6.08,1
1,8.5,29.0,6.15,1
5,0.89,12.894194379060464,0.0,0
3,0.4,12.894194379060464,0.0,0
1,0.0,12.894194379060464,0.0,0
1,4.2,16.5,3.45,1
2,0.07,12.894194379060464,0.0,0
1,0.7,12.894194379060464,1.45,1
5,4.86,17.5,0.0,0
5,1.12,12.894194379060464,0.0,0
1,0.7,12.894194379060464,1.45,1
2,2.35,12.894194379060464,0.0,0
1,1.08,12.894194379060464,0.0,0
5,6.19,22.5,4.76,1
1,1.3,12.894194379060464,1.0,0
1,0.45,12.894194379060464,1.2,1
3,3.97,12.894194379060464,3.32,1
6,1.32,12.894194379060464,0.0,0
2,9.94,32.0,6.76,1
1,1.3,12.894194379060464,2.75,1
1,1.4,12.894194379060464,0.0,0
1,7.8,28.0,5.0,0
1,5.32,24.5,4.0,0
4,3.1,13.5,0.0,0
2,1.1,12.894194379060464,2.2,1
1,5.13,18.0,0.0,0
2,1.5,12.894194379060464,3.0,1
1,6.2,20.0,4.15,1
6,0.67,12.894194379060464,0.0,0
1,1.62,12.894194379060464,2.26,1
2,0.74,12.894194379060464,1.74,1
1,1.1,12.894194379060464,1.7,1
4,1.03,12.894194379060464,1.36,1
1,0.4,12.894194379060464,1.35,1
2,2.33,12.894194379060464,2.56,1
1,1.01,12.894194379060464,0.0,0
1,0.4,12.894194379060464,0.0,0
1,3.5,12.894194379060464,3.05,1
1,2.8,14.5,2.5,0
1,3.6,16.0,3.45,1
1,2.13,12.894194379060464,3.08,1
1,1.64,12.894194379060464,1.76,1
1,21.8,52.0,0.0,0
1,4.6,18.0,3.85,1
2,1.1,12.894194379060464,1.55,1
1,2.51,16.0,0.0,0
1,1.41,13.0,2.2,0
2,1.37,12.894194379060464,2.26,1
1,1.4,12.894194379060464,2.05,1
1,0.9,12.894194379060464,1.7,1
1,2.6,14.5,0.0,0
1,1.7,12.894194379060464,0.0,0
3,10.0,30.0,6.0,1
1,1.2,12.894194379060464,0.0,0
1,19.57,52.0,11.67,1
1,0.9,12.894194379060464,1.25,1
1,0.45,12.894194379060464,0.96,1
2,1.4,12.894194379060464,1.17,0
1,3.28,13.5,3.82,1
1,1.13,12.894194379060464,0.0,0
1,5.11,20.5,4.26,1
1,2.1,14.0,0.0,0
1,0.4,12.894194379060464,0.0,0
1,1.6,12.894194379060464,0.0,0
3,3.43,12.894194379060464,3.45,1
2,2.98,12.894194379060464,3.32,1
1,1.0,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.0,1
1,16.7,52.0,42.29,1
1,10.7,32.5,7.9,1
3,1.42,12.894194379060464,0.0,0
1,2.42,13.0,0.0,0
2,0.98,12.894194379060464,1.0,0
1,11.46,41.0,15.0,1
1,3.8,12.894194379060464,2.0,0
2,0.28,12.894194379060464,1.0,1
6,2.78,12.894194379060464,0.0,0
2,0.79,12.894194379060464,1.26,1
1,1.4,12.894194379060464,1.75,1
3,0.8,12.894194379060464,1.35,1
1,2.3,12.894194379060464,2.66,1
1,4.7,17.5,3.75,1
1,3.23,13.0,3.45,1
1,0.89,12.894194379060464,2.08,1
1,0.83,12.894194379060464,0.0,0
2,1.4,12.894194379060464,2.05,1
3,0.52,12.894194379060464,1.36,1
5,1.49,12.894194379060464,1.96,1
1,2.2,12.894194379060464,0.0,0
2,1.25,12.894194379060464,0.0,0
1,1.06,12.894194379060464,0.0,0
1,2.2,12.894194379060464,1.0,0
1,2.05,12.894194379060464,1.96,1
1,2.3,12.894194379060464,1.5,0
1,0.33,12.894194379060464,0.0,0
1,1.23,12.894194379060464,2.06,1
1,1.6,12.894194379060464,2.06,1
1,4.8,18.5,1.5,0
1,0.9,12.894194379060464,1.45,1
1,0.93,12.894194379060464,1.0,0
1,0.83,12.894194379060464,0.0,0
5,0.58,12.894194379060464,0.0,0
2,0.73,12.894194379060464,1.16,1
1,0.89,12.894194379060464,2.2,1
5,1.39,12.894194379060464,0.9,0
1,2.62,14.0,0.0,0
4,1.7,12.894194379060464,0.0,0
1,7.0,21.0,3.0,0
4,0.8,12.894194379060464,0.0,0
6,0.43,12.894194379060464,0.0,0
1,2.49,12.894194379060464,0.0,0
1,0.48,12.894194379060464,0.0,0
1,0.44,12.894194379060464,0.0,0
1,6.7,22.5,5.0,1
1,0.5,12.894194379060464,1.5,1
1,1.0,12.894194379060464,2.25,1
1,1.02,12.894194379060464,0.0,0
1,7.19,24.0,6.2,1
1,1.2,12.894194379060464,3.55,1
1,0.44,12.894194379060464,1.59,1
1,0.95,12.894194379060464,0.0,0
5,0.79,12.894194379060464,1.95,1
6,1.13,12.894194379060464,1.56,1
1,0.78,12.894194379060464,0.0,0
2,0.61,12.894194379060464,0.0,0
1,10.0,28.5,6.5,1
1,1.31,12.894194379060464,0.0,0
1,1.87,12.894194379060464,0.0,0
1,1.4,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.0,1
1,0.9,12.894194379060464,1.95,1
1,1.46,12.894194379060464,1.56,1
1,0.9,12.894194379060464,1.75,1
2,0.6,12.894194379060464,1.0,0
1,1.48,12.894194379060464,2.58,1
1,0.8,12.894194379060464,0.0,0
1,2.05,13.0,2.76,1
1,0.46,12.894194379060464,1.06,1
1,0.4,12.894194379060464,0.0,0
5,1.48,12.894194379060464,0.0,0
4,1.79,12.894194379060464,1.96,1
2,2.8,12.894194379060464,1.5,0
2,2.2,12.894194379060464,2.35,1
1,1.64,12.894194379060464,2.2,1
1,1.14,12.894194379060464,0.0,0
1,0.7,12.894194379060464,0.0,0
5,0.65,12.894194379060464,1.26,1
1,4.3,14.0,3.05,1
2,3.15,19.0,0.0,0
1,0.8,12.894194379060464,1.36,1
1,1.8,12.894194379060464,0.0,0
5,1.83,12.894194379060464,0.0,0
6,10.75,34.0,8.11,1
2,1.18,12.894194379060464,2.06,1
2,1.82,12.894194379060464,1.0,0
1,3.92,15.5,4.08,1
1,1.6,12.894194379060464,0.0,0
2,2.4,12.894194379060464,0.0,0
1,5.0,17.5,3.75,1
1,2.3,12.894194379060464,0.0,0
2,13.9,42.0,14.55,1
1,0.6,12.894194379060464,0.0,0
1,1.3,12.894194379060464,0.0,0
6,1.06,12.894194379060464,0.0,0
2,5.3,21.5,3.5,0
1,2.03,15.5,3.46,1
1,1.09,52.0,0.0,0
1,3.0,14.5,2.0,0
1,0.72,12.894194379060464,0.0,0
2,1.76,13.0,2.96,1
2,0.75,12.894194379060464,0.0,0
1,1.36,12.894194379060464,0.0,0
1,2.0,17.5,0.0,0
1,3.7,16.5,3.55,1
2,0.7,12.894194379060464,0.0,0
1,0.88,12.894194379060464,0.0,0
1,1.9,12.894194379060464,2.0,1
3,1.5,12.894194379060464,10.0,1
1,1.03,12.894194379060464,1.66,1
1,0.8,12.894194379060464,1.26,1
1,2.9,12.894194379060464,1.0,0
5,2.12,52.0,0.0,0
1,10.1,40.0,9.5,1
2,1.08,12.894194379060464,1.66,1
1,2.2,12.894194379060464,2.26,1
1,4.41,19.5,6.09,1
1,0.48,12.894194379060464,0.0,0
6,6.89,24.5,1.0,0
1,1.33,12.894194379060464,0.0,0
1,1.31,12.894194379060464,0.0,0
1,2.2,12.894194379060464,1.7,0
6,1.52,12.894194379060464,0.78,0
1,1.5,12.894194379060464,2.2,1
1,0.8,12.894194379060464,1.7,1
1,19.1,52.0,15.8,1
1,3.33,13.5,0.0,0
1,1.7,12.894194379060464,0.0,0
1,3.99,14.0,4.11,1
5,3.37,14.0,3.06,1
1,0.6,12.894194379060464,2.3,1
1,3.5,12.894194379060464,1.5,0
1,0.5,12.894194379060464,0.85,1
2,5.1,20.5,0.0,0
1,1.96,12.894194379060464,0.0,0
1,1.3,12.894194379060464,1.0,0
2,4.2,22.5,0.0,0
1,1.6,12.894194379060464,1.7,0
1,0.5,12.894194379060464,0.75,0
2,12.9,41.0,12.5,1
1,1.71,12.894194379060464,0.7,0
1,0.53,12.894194379060464,1.0,1
1,3.4,16.0,3.45,1
1,3.29,15.5,4.32,1
1,0.8,12.894194379060464,0.0,0
1,2.3,12.894194379060464,2.35,1
1,8.48,27.0,6.71,1
1,0.96,12.894194379060464,1.82,1
1,2.3,12.894194379060464,2.35,1
2,5.36,18.5,0.0,0
1,4.16,14.5,0.0,0
1,3.0,14.0,2.95,1
1,2.7,13.5,2.86,1
3,1.28,12.894194379060464,0.75,0
1,2.35,15.5,1.0,0
1,1.8,12.894194379060464,1.0,0
2,0.63,12.894194379060464,0.5,0
1,0.92,12.894194379060464,0.0,0
1,0.77,12.894194379060464,0.73,0
5,0.55,12.894194379060464,1.0,0
1,0.8,12.894194379060464,1.55,1
1,1.23,12.894194379060464,1.25,0
1,0.92,12.894194379060464,1.0,0
1,2.3,12.894194379060464,2.95,1
2,3.48,13.5,1.0,0
1,2.2,12.894194379060464,2.5,1
1,2.2,12.894194379060464,2.45,1
3,0.1,12.894194379060464,1.0,1
6,1.72,12.894194379060464,1.86,1
6,1.15,12.894194379060464,0.0,0
1,3.0,12.894194379060464,0.0,0
6,1.58,12.894194379060464,2.06,1
1,6.3,26.0,5.45,1
1,0.41,12.894194379060464,0.0,0
1,2.5,12.894194379060464,0.0,0
1,1.38,12.894194379060464,1.0,0
1,2.1,12.894194379060464,1.7,0
1,3.67,20.0,5.0,1
1,1.3,12.894194379060464,1.85,1
5,1.22,12.894194379060464,1.0,0
1,2.3,12.894194379060464,1.0,0
6,3.19,12.894194379060464,3.32,1
1,0.6,12.894194379060464,0.0,0
1,1.0,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.0,1
3,3.3,16.5,3.66,1
1,1.5,12.894194379060464,1.75,1
1,6.57,22.5,4.76,1
1,1.04,12.894194379060464,1.26,1
1,10.12,29.0,7.07,1
2,1.67,12.894194379060464,2.16,1
1,1.02,12.894194379060464,2.46,1
1,1.8,12.894194379060464,1.0,0
1,0.98,12.894194379060464,1.0,0
6,19.77,52.0,17.57,1
1,2.04,12.894194379060464,1.5,0
1,0.8,12.894194379060464,1.15,1
1,4.25,19.5,4.06,1
1,2.03,12.894194379060464,0.0,0
2,13.4,47.0,0.0,0
2,1.6,12.894194379060464,1.0,0
2,3.77,15.5,3.26,1
1,1.0,12.894194379060464,0.0,0
2,0.67,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.45,1
1,3.7,13.0,0.0,0
2,0.73,12.894194379060464,0.0,0
1,1.47,12.894194379060464,0.0,0
1,9.0,55.0,12.31,1
1,8.4,27.5,5.75,1
6,6.52,24.0,0.0,0
2,1.9,12.894194379060464,2.06,1
1,2.0,12.894194379060464,2.55,1
1,2.2,12.894194379060464,0.0,0
1,4.14,18.0,3.76,1
1,1.82,12.894194379060464,1.03,0
1,1.5,12.894194379060464,1.2,0
1,1.01,12.894194379060464,0.0,0
1,2.39,12.894194379060464,0.0,0
1,1.8,12.894194379060464,2.16,1
1,0.0,12.894194379060464,0.0,0
5,6.98,25.0,0.0,0
1,6.01,22.5,4.66,1
1,0.48,12.894194379060464,0.87,0
1,1.3,12.894194379060464,2.7,1
1,0.7,12.894194379060464,1.35,1
1,5.05,17.0,1.83,0
1,3.2,16.5,3.46,1
1,1.7,12.894194379060464,2.15,1
1,1.27,12.894194379060464,0.68,0
1,1.5,12.894194379060464,0.0,0
1,3.87,18.0,3.76,1
1,1.6,12.894194379060464,3.2,1
1,9.6,35.0,7.35,1
2,3.1,12.894194379060464,0.0,0
1,7.4,22.0,0.0,0
3,1.59,12.894194379060464,0.0,0
1,1.0,12.894194379060464,2.05,1
3,1.55,12.894194379060464,1.86,1
1,4.8,18.5,3.95,1
1,4.0,15.5,1.0,0
1,7.3,22.5,2.2,0
1,1.1,12.894194379060464,2.2,1
2,3.4,13.5,2.85,1
2,4.96,19.0,0.0,0
5,2.39,12.894194379060464,2.46,1
1,0.3,12.894194379060464,1.05,1
5,17.58,52.0,0.0,0
1,1.6,12.894194379060464,1.0,0
2,0.8,12.894194379060464,1.74,1
2,1.6,12.894194379060464,2.15,1
1,0.8,12.894194379060464,1.55,1
6,1.74,12.894194379060464,1.66,1
1,0.8,12.894194379060464,1.0,0
1,2.0,15.0,1.0,0
2,8.8,26.0,0.0,0
1,8.15,23.5,4.58,0
1,1.7,12.894194379060464,1.0,0
6,0.79,12.894194379060464,1.0,0
1,2.4,12.894194379060464,0.0,0
1,15.3,44.5,7.0,0
6,2.12,15.0,2.0,0
2,2.32,12.894194379060464,2.36,1
1,2.0,12.894194379060464,0.0,0
1,2.5,12.894194379060464,3.2,1
1,2.0,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.25,1
5,18.42,52.0,20.0,1
1,0.97,12.894194379060464,0.0,0
5,1.97,12.894194379060464,1.0,0
4,0.55,12.894194379060464,0.96,1
1,1.4,12.894194379060464,1.76,1
1,0.4,12.894194379060464,1.35,1
1,1.2,12.894194379060464,2.0,1
1,0.76,12.894194379060464,1.58,1
1,1.56,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.36,1
1,2.6,12.894194379060464,1.62,0
1,0.8,12.894194379060464,0.0,0
1,16.92,45.5,9.36,1
1,3.19,12.894194379060464,2.56,1
1,2.61,12.894194379060464,2.76,1
2,2.82,14.0,3.7,1
1,3.97,14.0,3.82,1
1,2.5,12.894194379060464,1.0,0
5,1.2,12.894194379060464,0.0,0
1,0.5,12.894194379060464,1.0,1
1,0.4,12.894194379060464,1.0,1
1,1.6,12.894194379060464,0.0,0
1,1.29,12.894194379060464,2.16,1
1,0.0,12.894194379060464,0.0,0
1,0.4,12.894194379060464,0.0,0
1,1.07,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.55,1
1,3.99,30.5,5.0,0
1,1.33,12.894194379060464,1.0,0
1,1.9,12.894194379060464,1.0,0
6,1.57,12.894194379060464,0.0,0
1,1.35,12.894194379060464,1.11,0
1,4.7,19.0,4.05,1
1,10.3,34.0,5.0,0
1,2.7,12.894194379060464,0.0,0
2,1.4,12.894194379060464,0.0,0
1,1.5,13.0,2.95,1
1,2.2,13.0,1.0,0
1,0.3,12.894194379060464,0.0,0
2,0.7,12.894194379060464,0.0,0
1,0.69,12.894194379060464,0.0,0
1,4.1,15.5,0.0,0
2,1.41,12.894194379060464,0.0,0
1,5.7,25.0,0.0,0
1,0.82,12.894194379060464,1.17,0
1,1.2,12.894194379060464,0.0,0
1,0.7,12.894194379060464,1.0,1
1,1.2,12.894194379060464,0.0,0
1,1.12,12.894194379060464,1.0,0
1,1.57,12.894194379060464,2.45,1
6,1.03,12.894194379060464,0.0,0
1,1.57,12.894194379060464,2.16,1
1,8.5,39.0,13.95,1
1,0.99,12.894194379060464,1.66,1
1,1.2,12.894194379060464,1.0,0
1,0.65,12.894194379060464,1.06,1
1,1.9,12.894194379060464,1.0,0
1,1.1,12.894194379060464,0.0,0
1,1.7,12.894194379060464,1.0,0
1,1.1,12.894194379060464,1.8,1
2,0.79,12.894194379060464,1.0,1
6,0.84,12.894194379060464,0.0,0
2,9.99,29.5,4.62,0
2,1.2,12.894194379060464,0.0,0
1,0.7,12.894194379060464,1.0,1
1,1.0,12.894194379060464,1.25,1
1,5.08,17.5,0.0,0
2,0.85,12.894194379060464,2.16,1
1,7.3,22.0,4.75,1
1,2.2,12.894194379060464,0.0,0
1,1.9,12.894194379060464,1.0,0
4,3.1,13.0,0.0,0
1,2.09,12.894194379060464,0.0,0
1,1.36,12.894194379060464,2.16,1
1,0.62,12.894194379060464,1.0,0
2,1.3,12.894194379060464,1.0,0
1,4.1,16.0,3.0,0
1,4.0,14.5,0.0,0
5,2.78,16.0,4.2,1
1,0.48,12.894194379060464,1.0,1
1,2.07,12.894194379060464,1.0,0
1,0.8,12.894194379060464,0.0,0
1,1.51,12.894194379060464,2.16,1
1,2.35,12.894194379060464,1.7,0
3,2.77,12.894194379060464,2.66,1
1,1.68,12.894194379060464,1.0,0
1,0.37,12.894194379060464,0.0,0
6,0.93,12.894194379060464,0.0,0
1,1.0,12.894194379060464,1.15,1
1,0.77,12.894194379060464,0.8,0
1,6.82,26.0,1.0,0
1,1.41,12.894194379060464,1.0,0
1,0.6,12.894194379060464,2.0,0
1,3.88,14.0,3.06,1
1,3.25,13.5,2.96,1
5,4.72,21.5,4.0,0
2,1.8,12.894194379060464,0.0,0
1,0.7,12.894194379060464,0.0,0
1,0.0,12.894194379060464,0.66,1
1,2.21,19.0,3.96,1
1,0.7,12.894194379060464,1.55,1
1,4.1,16.0,1.0,0
4,3.41,15.5,3.2,1
6,4.09,15.0,0.0,0
2,4.0,17.5,3.75,1
6,1.07,12.894194379060464,0.0,0
1,2.0,25.5,1.5,0
1,2.09,12.894194379060464,2.36,1
1,0.9,12.894194379060464,1.46,1
1,18.7,52.0,7.5,0
1,5.3,23.5,2.0,0
2,4.0,15.5,3.35,1
1,3.76,16.0,1.5,0
1,1.75,12.894194379060464,1.56,1
6,1.5,14.5,0.0,0
1,0.6,12.894194379060464,0.0,0
1,7.3,23.5,6.0,1
1,1.8,12.894194379060464,2.15,1
1,6.7,21.5,2.5,0
1,17.6,52.0,5.0,0
2,2.08,12.894194379060464,1.45,0
1,2.65,12.894194379060464,2.86,1
2,0.91,12.894194379060464,1.36,1
5,3.82,14.0,3.06,1
1,2.05,16.0,3.36,1
2,19.99,52.0,14.58,1
1,4.3,19.5,0.0,0
3,2.0,12.894194379060464,1.95,1
1,2.11,12.894194379060464,2.06,1
1,1.33,12.894194379060464,0.0,0
1,1.1,12.894194379060464,1.45,1
2,1.55,12.894194379060464,1.56,1
2,0.56,12.894194379060464,1.06,1
1,1.3,12.894194379060464,0.0,0
1,7.48,28.0,0.0,0
1,0.8,12.894194379060464,1.5,1
1,1.53,12.894194379060464,2.66,1
1,1.4,12.894194379060464,0.0,0
1,15.2,52.0,0.0,0
5,1.08,12.894194379060464,1.56,1
1,1.65,12.894194379060464,0.0,0
2,2.2,12.894194379060464,2.45,1
1,0.98,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.2,1
1,1.7,12.894194379060464,1.95,1
1,5.95,17.5,2.0,0
1,2.03,12.894194379060464,1.86,1
3,0.6,12.894194379060464,0.58,0
1,6.57,20.5,3.0,0
1,11.4,36.5,5.0,0
1,1.6,12.894194379060464,2.05,1
5,17.75,52.0,11.71,1
2,3.06,13.5,3.06,1
1,0.9,12.894194379060464,0.0,0
1,1.63,12.894194379060464,2.56,1
2,3.2,12.894194379060464,2.35,1
1,0.6,12.894194379060464,0.0,0
5,1.48,12.894194379060464,0.0,0
1,5.1,17.0,3.6,1
2,3.02,17.0,0.0,0
1,0.95,12.894194379060464,1.0,0
5,0.43,12.894194379060464,1.06,1
1,6.3,20.0,0.0,0
2,20.2,52.0,11.7,1
2,18.59,52.0,0.0,0
1,0.52,12.894194379060464,0.96,1
2,2.15,13.5,3.06,1
1,0.8,12.894194379060464,1.05,1
6,0.87,12.894194379060464,0.0,0
1,0.6,12.894194379060464,1.65,1
1,1.0,12.894194379060464,2.0,1
5,13.88,39.0,4.0,0
1,10.97,33.0,7.87,1
2,1.91,12.894194379060464,0.0,0
1,1.4,12.894194379060464,2.6,1
1,1.2,12.894194379060464,2.65,1
2,4.23,18.0,2.38,0
1,1.3,12.894194379060464,2.25,1
1,2.15,12.894194379060464,2.46,1
1,1.08,12.894194379060464,1.0,1
2,2.42,12.894194379060464,3.54,1
1,1.98,12.894194379060464,0.0,0
1,0.71,12.894194379060464,0.0,0
5,0.88,12.894194379060464,1.56,1
2,1.2,12.894194379060464,1.66,1
2,1.0,12.894194379060464,1.65,1
1,1.34,12.894194379060464,0.0,0
3,3.02,12.894194379060464,0.0,0
1,0.45,12.894194379060464,0.0,0
6,0.36,12.894194379060464,1.08,1
1,2.07,12.894194379060464,2.0,1
1,2.1,12.894194379060464,0.0,0
1,0.9,12.894194379060464,1.8,1
1,1.2,12.894194379060464,0.0,0
1,0.8,12.894194379060464,1.15,1
5,0.76,12.894194379060464,1.16,1
1,1.29,12.894194379060464,0.0,0
1,0.0,52.0,4.44,0
1,2.43,14.5,2.0,0
2,1.08,12.894194379060464,0.0,0
3,23.67,66.0,0.0,0
1,16.2,47.0,3.0,0
1,0.8,12.894194379060464,0.0,0
1,2.3,12.894194379060464,2.15,1
1,3.9,17.0,0.0,0
6,4.39,17.0,3.56,1
1,0.75,12.894194379060464,1.59,1
2,0.42,12.894194379060464,0.0,0
1,1.4,12.894194379060464,1.65,1
1,4.44,16.0,3.36,1
1,4.8,19.5,2.0,0
1,16.6,52.0,11.65,1
1,2.1,12.894194379060464,0.0,0
1,19.4,53.0,1.0,0
1,0.49,12.894194379060464,2.26,1
1,16.7,49.5,7.0,0
1,1.95,13.0,2.76,1
1,1.2,12.894194379060464,2.0,1
1,1.61,12.894194379060464,1.96,1
1,1.62,12.894194379060464,1.96,1
2,3.3,12.894194379060464,0.0,0
1,2.9,13.0,3.7,1
1,4.9,24.5,6.3,1
2,0.97,12.894194379060464,1.36,1
5,1.91,12.894194379060464,1.5,0
1,1.8,12.894194379060464,1.0,0
1,2.61,12.894194379060464,2.66,1
1,7.06,26.0,0.0,0
2,2.22,12.894194379060464,2.06,1
1,0.86,12.894194379060464,1.36,1
1,9.55,32.0,7.0,1
1,5.0,15.5,3.25,1
1,5.22,18.0,0.0,0
1,0.78,12.894194379060464,0.0,0
1,2.1,12.894194379060464,1.0,0
3,2.6,14.0,0.0,0
5,6.34,22.0,4.66,1
1,3.17,13.0,1.2,0
1,1.2,12.894194379060464,0.0,0
